X;Y;Z;phi
5.7;1;-3.08;0.45
5.7;1;-3.11;0.46
5.7;1;-3.14;0.42
5.7;1;-3.17;0.46
5.7;1;-3.20;0.41
5.7;1;-3.23;0.49
5.7;1;-3.26;0.48
5.7;1;-3.29;0.48
5.7;1;-3.32;0.47
5.7;1;-3.35;0.43
5.7;1;-3.38;0.44
5.7;1;-3.41;0.50
5.7;1;-3.44;0.43
5.7;1;-3.47;0.40
5.7;1;-3.50;0.48
5.7;1;-3.53;0.49
5.7;1;-3.56;0.49
5.7;1;-3.59;0.42
5.7;1;-3.62;0.45
5.7;1;-3.65;0.47
5.7;1;-3.68;0.49
5.7;1;-3.71;0.48
5.7;1;-3.74;0.48
5.7;1;-3.77;0.44
5.7;1;-3.83;0.25
5.7;1;-3.86;0.33
5.7;1;-3.89;0.29
5.7;1;-3.92;0.35
5.7;1;-3.95;0.30
5.7;1;-3.98;0.30
5.7;1;-4.01;0.31
5.7;1;-4.04;0.29
5.7;1;-4.07;0.30
5.7;1;-4.10;0.30
5.7;1;-4.13;0.35
5.7;1;-4.16;0.27
5.7;1;-4.19;0.33
5.7;1;-4.22;0.27
5.7;1;-4.25;0.31
5.7;1;-4.28;0.29
5.7;1;-4.31;0.29
5.7;1;-4.34;0.32
5.7;1;-4.37;0.27
5.7;1;-4.40;0.31
5.7;1;-4.43;0.30
5.7;1;-4.46;0.29
5.7;1;-4.49;0.33
5.7;1;-4.52;0.28
5.7;1;-4.55;0.28
5.7;1;-4.58;0.34
5.7;1;-4.61;0.26
5.7;1;-4.64;0.28
5.7;1;-4.67;0.35
5.7;1;-4.70;0.28
5.7;1;-4.73;0.35
5.7;1;-4.76;0.33
5.7;1;-4.82;0.27
5.7;1;-4.85;0.27
5.7;1;-4.88;0.33
5.7;1;-4.91;0.30
5.7;1;-4.94;0.27
5.7;1;-4.97;0.29
5.7;1;-5.00;0.27
5.7;1;-5.03;0.28
5.7;1;-5.06;0.32
5.7;1;-5.09;0.34
5.7;1;-5.12;0.28
5.7;1;-5.15;0.26
5.7;1;-5.33;0.40
5.7;1;-5.36;0.44
5.7;1;-5.39;0.49
5.7;1;-5.42;0.42
5.7;1;-5.45;0.48
5.7;1;-5.48;0.48
5.7;1;-5.51;0.44
5.7;1;-5.54;0.47
5.7;1;-5.57;0.47
5.7;1;-5.63;0.45
5.7;1;-5.66;0.43
5.7;1;-5.69;0.49
5.7;1;-5.72;0.50
5.7;1;-5.75;0.40
5.7;1;-5.78;0.43
5.7;1;-5.81;0.47
5.7;1;-5.84;0.40
5.7;1;-5.87;0.41
5.7;1;-5.90;0.41
5.7;1;-5.93;0.44
5.7;1;-5.96;0.49
5.7;1;-5.99;0.45
5.7;1;-6.02;0.44
5.7;1;-6.05;0.47
5.7;1;-6.08;0.46
5.7;1;-6.11;0.48
5.7;1;-6.14;0.42
5.7;1;-6.17;0.47
5.7;1;-6.23;0.31
5.7;1;-6.26;0.26
5.7;1;-6.29;0.26
5.7;1;-6.32;0.25
5.7;1;-6.35;0.34
5.7;1;-6.38;0.26
5.7;1;-6.41;0.26
5.7;1;-6.44;0.32
5.7;1;-6.47;0.28
5.7;1;-6.50;0.28
5.7;1;-6.53;0.31
5.7;1;-6.56;0.27
5.7;1;-6.59;0.28
5.7;1;-6.62;0.25
5.7;1;-6.65;0.28
5.7;1;-6.68;0.31
5.7;1;-6.71;0.28
5.7;1;-6.74;0.32
5.7;1;-6.77;0.31
5.7;1;-6.80;0.35
5.7;1;-6.83;0.29
5.7;1;-6.86;0.26
5.7;1;-6.89;0.30
5.7;1;-6.92;0.31
5.7;1;-6.98;0.33
5.7;1;-7.01;0.27
5.7;1;-7.04;0.35
5.7;1;-7.07;0.34
5.7;1;-7.10;0.27
5.7;1;-7.13;0.32
5.7;1;-7.16;0.26
5.7;1;-7.19;0.27
5.7;1;-7.22;0.29
5.7;1;-7.25;0.30
5.7;1;-7.31;0.30
5.7;1;-7.34;0.26
5.7;1;-7.37;0.28
5.7;1;-7.40;0.30
5.7;1;-7.43;0.27
5.7;1;-7.46;0.28
5.7;1;-7.49;0.32
5.7;1;-7.52;0.32
5.7;1;-7.58;0.34
5.7;1;-7.61;0.35
5.7;1;-7.64;0.31
5.7;1;-7.67;0.32
5.7;1;-7.70;0.26
5.7;1;-7.73;0.29
5.7;1;-7.76;0.27
5.7;1;-7.82;0.29
5.7;1;-7.85;0.32
5.7;1;-7.88;0.25
5.7;1;-7.91;0.26
5.7;1;-7.94;0.31
5.7;1;-7.97;0.30
5.7;1;-8.00;0.25
5.7;1;-8.03;0.31
5.7;1;-8.06;0.26
5.7;1;-8.09;0.34
5.7;1;-8.12;0.28
5.7;1;-8.15;0.31
5.7;1;-8.18;0.30
5.7;1;-8.21;0.27
5.7;1;-8.24;0.26
5.7;1;-8.27;0.28
5.7;1;-8.30;0.30
5.7;1;-8.33;0.35
5.7;1;-8.39;0.29
5.7;1;-8.42;0.34
5.7;1;-8.45;0.33
5.7;1;-8.48;0.31
5.7;1;-8.51;0.31
5.7;1;-8.54;0.34
5.7;1;-8.57;0.27
5.7;1;-8.60;0.25
5.7;1;-8.63;0.34
5.7;1;-8.66;0.29
5.7;1;-8.69;0.34
5.7;1;-8.72;0.25
5.7;1;-8.75;0.31
5.7;1;-8.78;0.31
5.7;1;-8.81;0.30
5.7;1;-8.84;0.35
5.7;1;-8.87;0.32
5.7;1;-8.90;0.31
5.7;1;-8.93;0.30
5.7;1;-8.96;0.33
5.7;1;-8.99;0.31
5.7;1;-9.02;0.31
5.7;1;-9.05;0.26
5.7;1;-9.11;0.31
5.7;1;-9.14;0.33
5.7;1;-9.17;0.35
5.7;1;-9.20;0.30
5.7;1;-9.23;0.33
5.7;1;-9.26;0.32
5.7;1;-9.29;0.34
5.7;1;-9.32;0.34
5.7;1;-9.35;0.31
5.7;1;-9.38;0.35
5.7;1;-9.41;0.30
5.7;1;-9.44;0.34
5.7;1;-9.47;0.31
5.7;1;-9.50;0.35
5.7;1;-9.53;0.32
5.7;1;-9.56;0.33
5.7;1;-9.59;0.32
5.7;1;-9.62;0.35
5.7;1;-9.65;0.30
5.7;1;-9.71;0.32
5.7;1;-9.74;0.34
5.7;1;-9.77;0.31
5.7;1;-9.80;0.31
5.7;1;-9.83;0.35
5.7;1;-9.86;0.33
5.7;1;-9.89;0.33
5.7;1;-9.92;0.35
5.7;1;-9.95;0.35
5.7;1;-9.98;0.35
5.7;1;-10.01;0.34
5.7;1;-10.04;0.32
5.7;1;-10.07;0.31
5.7;1;-10.10;0.33
5.7;1;-10.13;0.34
5.7;1;-10.16;0.33
5.7;1;-10.19;0.34
5.7;1;-10.22;0.12
5.7;1;-10.25;0.12
5.7;1;-10.28;0.14
5.7;1;-10.31;0.12
5.7;1;-10.34;0.13
5.7;1;-10.37;0.14
5.7;1;-10.40;0.15
5.7;1;-10.43;0.14
5.7;1;-10.46;0.13
5.7;1;-10.49;0.11
5.7;1;-10.52;0.10
5.7;1;-10.55;0.14
5.7;1;-10.58;0.14
5.7;1;-10.61;0.12
5.7;1;-10.64;0.13
5.7;1;-10.67;0.12
5.7;1;-10.70;0.12
5.7;1;-10.73;0.12
5.7;1;-10.76;0.12
5.7;1;-10.79;0.15
5.7;1;-10.82;0.10
5.7;1;-10.85;0.12
5.7;1;-10.88;0.15
5.7;1;-10.91;0.14
5.7;1;-10.94;0.14
5.7;1;-10.97;0.13
5.7;1;-11.00;0.11
5.7;1;-11.03;0.12
5.7;1;-11.06;0.12
5.7;1;-11.09;0.11
5.7;1;-11.12;0.10
5.7;1;-11.15;0.13
5.7;1;-11.18;0.13
5.7;1;-11.21;0.13
5.7;1;-11.24;0.12
5.7;1;-11.27;0.12
5.7;1;-11.30;0.11
5.7;1;-11.33;0.13
5.7;1;-11.36;0.14
5.7;1;-11.39;0.15
5.7;1;-11.42;0.11
5.7;1;-11.45;0.15
5.7;1;-11.48;0.14
5.7;1;-11.51;0.11
5.7;1;-11.54;0.13
5.7;1;-11.57;0.14
5.7;1;-11.60;0.13
5.7;1;-11.63;0.15
5.7;1;-11.66;0.14
5.7;1;-11.69;0.14
5.7;1;-11.72;0.11
5.7;1;-11.75;0.15
5.7;1;-11.78;0.14
5.7;1;-11.81;0.13
5.7;1;-11.84;0.13
5.7;1;-11.87;0.12
5.7;1;-11.90;0.15
5.7;1;-11.93;0.11
5.7;1;-11.96;0.10
5.7;1;-11.99;0.13
5.7;1;-12.02;0.14
5.7;1;-12.05;0.13
5.7;1;-12.08;0.15
5.7;1;-12.11;0.10
5.7;1;-12.14;0.11
5.7;1;-12.17;0.14
5.7;1;-12.20;0.13
5.7;1;-12.23;0.10
5.7;1;-12.26;0.14
5.7;1;-12.29;0.11
5.7;1;-12.32;0.12
5.7;1;-12.35;0.13
5.7;1;-12.38;0.10
5.7;1;-12.41;0.12
5.7;1;-12.44;0.15
5.7;1;-12.47;0.12
5.7;1;-12.50;0.13
5.7;1;-12.53;0.13
5.7;1;-12.56;0.12
5.7;1;-12.59;0.11
5.7;1;-12.62;0.12
5.7;1;-12.65;0.13
5.7;1;-12.68;0.11
5.7;1;-12.71;0.14
5.7;1;-12.74;0.11
5.7;1;-12.77;0.12
5.7;1;-12.80;0.13
5.7;1;-12.83;0.14
5.7;1;-12.86;0.13
5.7;1;-12.89;0.11
5.7;1;-12.92;0.11
5.7;1;-12.95;0.15
5.7;1;-12.98;0.13
5.7;1;-13.01;0.15
5.7;1;-13.04;0.15
5.7;1;-13.07;0.11
5.7;1;-13.10;0.12
5.7;1;-13.13;0.14
5.7;1;-13.16;0.12
5.7;1;-13.19;0.14
5.7;1;-13.22;0.13
14.3;1;4.19;0.52
14.3;1;4.04;0.32
14.3;1;3.89;0.69
14.3;1;3.74;0.80
14.3;1;3.59;0.60
14.3;1;3.44;0.80
14.3;1;3.29;0.33
14.3;1;3.14;0.35
14.3;1;2.99;0.55
14.3;1;2.84;0.44
14.3;1;2.69;0.45
14.3;1;2.54;0.37
14.3;1;2.39;0.67
14.3;1;2.24;0.60
14.3;1;1.61;0.42
14.3;1;1.58;0.46
14.3;1;1.55;0.50
14.3;1;1.52;0.49
14.3;1;1.49;0.49
14.3;1;1.46;0.47
14.3;1;1.43;0.47
14.3;1;1.40;0.41
14.3;1;1.37;0.47
14.3;1;1.34;0.40
14.3;1;1.31;0.45
14.3;1;1.25;0.43
14.3;1;1.22;0.48
14.3;1;1.19;0.49
14.3;1;1.16;0.44
14.3;1;1.13;0.48
14.3;1;1.10;0.44
14.3;1;1.07;0.45
14.3;1;1.04;0.50
14.3;1;1.01;0.44
14.3;1;0.98;0.42
14.3;1;0.95;0.45
14.3;1;0.92;0.43
14.3;1;0.89;0.42
14.3;1;0.86;0.48
14.3;1;0.83;0.48
14.3;1;0.80;0.41
14.3;1;0.77;0.42
14.3;1;0.74;0.42
14.3;1;0.71;0.42
14.3;1;0.68;0.49
14.3;1;0.65;0.41
14.3;1;0.62;0.49
14.3;1;0.59;0.41
14.3;1;0.53;0.49
14.3;1;0.50;0.49
14.3;1;0.47;0.42
14.3;1;0.44;0.44
14.3;1;0.41;0.48
14.3;1;0.38;0.44
14.3;1;0.35;0.44
14.3;1;0.32;0.45
14.3;1;0.29;0.41
14.3;1;0.26;0.43
14.3;1;0.23;0.44
14.3;1;0.20;0.43
14.3;1;0.17;0.49
14.3;1;0.14;0.45
14.3;1;0.11;0.48
14.3;1;0.08;0.49
14.3;1;0.05;0.41
14.3;1;0.02;0.41
14.3;1;-0.01;0.46
14.3;1;-0.04;0.44
14.3;1;-0.07;0.48
14.3;1;-0.10;0.42
14.3;1;-0.13;0.45
14.3;1;-0.16;0.47
14.3;1;-0.19;0.41
14.3;1;-0.22;0.48
14.3;1;-0.25;0.45
14.3;1;-0.28;0.45
14.3;1;-0.31;0.42
14.3;1;-0.34;0.46
14.3;1;-0.37;0.45
14.3;1;-0.40;0.45
14.3;1;-0.43;0.46
14.3;1;-0.46;0.41
14.3;1;-0.52;0.43
14.3;1;-0.55;0.43
14.3;1;-0.58;0.40
14.3;1;-0.61;0.46
14.3;1;-0.76;0.43
14.3;1;-0.79;0.45
14.3;1;-0.82;0.49
14.3;1;-0.85;0.48
14.3;1;-0.88;0.42
14.3;1;-0.91;0.41
14.3;1;-0.94;0.42
14.3;1;-0.97;0.46
14.3;1;-1.00;0.44
14.3;1;-1.06;0.27
14.3;1;-1.09;0.31
14.3;1;-1.12;0.30
14.3;1;-1.15;0.26
14.3;1;-1.18;0.30
14.3;1;-1.21;0.33
14.3;1;-1.24;0.25
14.3;1;-1.27;0.32
14.3;1;-1.30;0.32
14.3;1;-1.33;0.34
14.3;1;-1.36;0.34
14.3;1;-1.39;0.31
14.3;1;-1.42;0.31
14.3;1;-1.45;0.26
14.3;1;-1.48;0.30
14.3;1;-1.51;0.29
14.3;1;-1.54;0.28
14.3;1;-1.57;0.30
14.3;1;-1.60;0.29
14.3;1;-1.63;0.32
14.3;1;-1.66;0.34
14.3;1;-1.69;0.33
14.3;1;-1.72;0.32
14.3;1;-1.75;0.29
14.3;1;-1.78;0.26
14.3;1;-1.81;0.31
14.3;1;-1.84;0.27
14.3;1;-1.87;0.34
14.3;1;-1.90;0.33
14.3;1;-1.93;0.30
14.3;1;-1.96;0.27
14.3;1;-1.99;0.31
14.3;1;-2.05;0.29
14.3;1;-2.08;0.33
14.3;1;-2.11;0.35
14.3;1;-2.14;0.33
14.3;1;-2.17;0.28
14.3;1;-2.20;0.32
14.3;1;-2.23;0.30
14.3;1;-2.26;0.25
14.3;1;-2.29;0.33
14.3;1;-2.32;0.32
14.3;1;-2.35;0.32
14.3;1;-2.38;0.25
14.3;1;-2.41;0.29
14.3;1;-2.59;0.47
14.3;1;-2.62;0.44
14.3;1;-2.65;0.48
14.3;1;-2.68;0.43
14.3;1;-2.71;0.46
14.3;1;-2.74;0.49
14.3;1;-2.77;0.46
14.3;1;-2.80;0.49
14.3;1;-2.83;0.43
14.3;1;-2.86;0.44
14.3;1;-2.89;0.49
14.3;1;-2.92;0.42
14.3;1;-2.98;0.49
14.3;1;-3.01;0.42
14.3;1;-3.04;0.49
14.3;1;-3.07;0.46
14.3;1;-3.10;0.40
14.3;1;-3.13;0.50
14.3;1;-3.16;0.42
14.3;1;-3.19;0.40
14.3;1;-3.22;0.49
14.3;1;-3.25;0.47
14.3;1;-3.28;0.48
14.3;1;-3.31;0.42
14.3;1;-3.34;0.46
14.3;1;-3.40;0.32
14.3;1;-3.43;0.34
14.3;1;-3.46;0.28
14.3;1;-3.49;0.26
14.3;1;-3.52;0.26
14.3;1;-3.55;0.34
14.3;1;-3.58;0.28
14.3;1;-3.61;0.27
14.3;1;-3.64;0.30
14.3;1;-3.67;0.32
14.3;1;-3.70;0.31
14.3;1;-3.73;0.35
14.3;1;-3.76;0.25
14.3;1;-3.79;0.29
14.3;1;-3.82;0.28
14.3;1;-3.85;0.31
14.3;1;-3.88;0.34
14.3;1;-3.91;0.33
14.3;1;-3.94;0.34
14.3;1;-3.97;0.28
14.3;1;-4.00;0.27
14.3;1;-4.03;0.35
14.3;1;-4.06;0.25
14.3;1;-4.12;0.34
14.3;1;-4.15;0.31
14.3;1;-4.18;0.33
14.3;1;-4.21;0.33
14.3;1;-4.24;0.27
14.3;1;-4.27;0.32
14.3;1;-4.30;0.26
14.3;1;-4.33;0.31
14.3;1;-4.36;0.30
14.3;1;-4.39;0.32
14.3;1;-4.45;0.31
14.3;1;-4.48;0.25
14.3;1;-4.51;0.35
14.3;1;-4.54;0.26
14.3;1;-4.57;0.31
14.3;1;-4.60;0.33
14.3;1;-4.63;0.30
14.3;1;-4.66;0.27
14.3;1;-4.69;0.31
14.3;1;-4.72;0.32
14.3;1;-4.75;0.32
14.3;1;-4.78;0.25
14.3;1;-4.81;0.31
14.3;1;-4.84;0.27
14.3;1;-4.87;0.29
14.3;1;-5.02;0.46
14.3;1;-5.05;0.40
14.3;1;-5.08;0.48
14.3;1;-5.11;0.42
14.3;1;-5.14;0.40
14.3;1;-5.17;0.42
14.3;1;-5.20;0.48
14.3;1;-5.23;0.41
14.3;1;-5.26;0.45
14.3;1;-5.29;0.48
14.3;1;-5.32;0.48
14.3;1;-5.35;0.43
14.3;1;-5.38;0.48
14.3;1;-5.41;0.47
14.3;1;-5.44;0.46
14.3;1;-5.47;0.43
14.3;1;-5.50;0.47
14.3;1;-5.53;0.50
14.3;1;-5.56;0.41
14.3;1;-5.59;0.50
14.3;1;-5.65;0.49
14.3;1;-5.68;0.44
14.3;1;-5.71;0.46
14.3;1;-5.74;0.46
14.3;1;-5.77;0.48
14.3;1;-5.80;0.50
14.3;1;-5.83;0.45
14.3;1;-5.86;0.41
14.3;1;-5.92;0.29
14.3;1;-5.95;0.31
14.3;1;-5.98;0.32
14.3;1;-6.01;0.33
14.3;1;-6.04;0.28
14.3;1;-6.10;0.32
14.3;1;-6.13;0.28
14.3;1;-6.16;0.32
14.3;1;-6.19;0.31
14.3;1;-6.22;0.32
14.3;1;-6.25;0.34
14.3;1;-6.28;0.32
14.3;1;-6.31;0.34
14.3;1;-6.34;0.28
14.3;1;-6.37;0.34
14.3;1;-6.40;0.31
14.3;1;-6.43;0.33
14.3;1;-6.46;0.31
14.3;1;-6.49;0.35
14.3;1;-6.52;0.26
14.3;1;-6.55;0.28
14.3;1;-6.58;0.31
14.3;1;-6.61;0.31
14.3;1;-6.64;0.34
14.3;1;-6.67;0.31
14.3;1;-6.70;0.35
14.3;1;-6.73;0.28
14.3;1;-6.76;0.27
14.3;1;-6.79;0.30
14.3;1;-6.82;0.32
14.3;1;-6.88;0.34
14.3;1;-6.91;0.35
14.3;1;-6.94;0.31
14.3;1;-6.97;0.26
14.3;1;-7.00;0.34
14.3;1;-7.03;0.28
14.3;1;-7.06;0.33
14.3;1;-7.09;0.25
14.3;1;-7.12;0.34
14.3;1;-7.15;0.33
14.3;1;-7.18;0.32
14.3;1;-7.21;0.26
14.3;1;-7.24;0.25
14.3;1;-7.27;0.31
14.3;1;-7.30;0.31
14.3;1;-7.36;0.32
14.3;1;-7.39;0.33
14.3;1;-7.42;0.35
14.3;1;-7.45;0.32
14.3;1;-7.48;0.33
14.3;1;-7.51;0.30
14.3;1;-7.54;0.35
14.3;1;-7.57;0.33
14.3;1;-7.60;0.31
14.3;1;-7.63;0.33
14.3;1;-7.66;0.34
14.3;1;-7.69;0.30
14.3;1;-7.72;0.31
14.3;1;-7.75;0.32
14.3;1;-7.78;0.34
14.3;1;-7.81;0.35
14.3;1;-7.84;0.30
14.3;1;-7.87;0.34
14.3;1;-7.93;0.35
14.3;1;-7.96;0.31
14.3;1;-7.99;0.33
14.3;1;-8.02;0.34
14.3;1;-8.05;0.32
14.3;1;-8.08;0.34
14.3;1;-8.11;0.34
14.3;1;-8.14;0.30
14.3;1;-8.17;0.33
14.3;1;-8.20;0.31
14.3;1;-8.23;0.33
14.3;1;-8.26;0.35
14.3;1;-8.29;0.30
14.3;1;-8.32;0.34
14.3;1;-8.35;0.10
14.3;1;-8.38;0.14
14.3;1;-8.41;0.14
14.3;1;-8.44;0.12
14.3;1;-8.47;0.11
14.3;1;-8.50;0.14
14.3;1;-8.53;0.11
14.3;1;-8.56;0.11
14.3;1;-8.59;0.10
14.3;1;-8.62;0.12
14.3;1;-8.65;0.13
14.3;1;-8.68;0.13
14.3;1;-8.71;0.15
14.3;1;-8.74;0.15
14.3;1;-8.77;0.15
14.3;1;-8.80;0.12
14.3;1;-8.83;0.13
14.3;1;-8.86;0.10
14.3;1;-8.89;0.14
14.3;1;-8.92;0.13
14.3;1;-8.95;0.11
14.3;1;-8.98;0.13
14.3;1;-9.01;0.12
14.3;1;-9.04;0.12
14.3;1;-9.07;0.11
14.3;1;-9.10;0.14
14.3;1;-9.13;0.13
14.3;1;-9.16;0.13
14.3;1;-9.19;0.14
14.3;1;-9.22;0.13
14.3;1;-9.25;0.14
14.3;1;-9.28;0.11
14.3;1;-9.31;0.13
14.3;1;-9.34;0.11
14.3;1;-9.37;0.13
14.3;1;-9.40;0.14
14.3;1;-9.43;0.12
14.3;1;-9.46;0.10
14.3;1;-9.49;0.10
14.3;1;-9.52;0.13
14.3;1;-9.55;0.13
14.3;1;-9.58;0.13
14.3;1;-9.61;0.11
14.3;1;-9.64;0.10
14.3;1;-9.67;0.11
14.3;1;-9.70;0.15
14.3;1;-9.73;0.11
14.3;1;-9.76;0.14
14.3;1;-9.79;0.12
14.3;1;-9.82;0.11
14.3;1;-9.85;0.12
14.3;1;-9.88;0.11
14.3;1;-9.91;0.13
14.3;1;-9.94;0.14
14.3;1;-9.97;0.15
14.3;1;-10.00;0.13
14.3;1;-10.03;0.13
14.3;1;-10.06;0.11
14.3;1;-10.09;0.11
14.3;1;-10.12;0.14
14.3;1;-10.15;0.14
14.3;1;-10.18;0.13
14.3;1;-10.21;0.12
14.3;1;-10.24;0.13
14.3;1;-10.27;0.13
14.3;1;-10.30;0.10
14.3;1;-10.33;0.15
14.3;1;-10.36;0.14
14.3;1;-10.39;0.11
14.3;1;-10.42;0.12
14.3;1;-10.45;0.13
14.3;1;-10.48;0.11
14.3;1;-10.51;0.12
14.3;1;-10.54;0.12
14.3;1;-10.57;0.14
14.3;1;-10.60;0.14
14.3;1;-10.63;0.11
14.3;1;-10.66;0.10
22.4;1;6.37;0.79
22.4;1;6.17;0.60
22.4;1;5.97;0.69
22.4;1;5.77;0.75
22.4;1;5.57;0.41
22.4;1;5.37;0.73
22.4;1;5.17;0.51
22.4;1;4.97;0.63
22.4;1;4.77;0.72
22.4;1;4.57;0.68
22.4;1;4.31;0.44
22.4;1;4.28;0.47
22.4;1;4.25;0.40
22.4;1;4.22;0.50
22.4;1;4.19;0.46
22.4;1;4.16;0.40
22.4;1;4.13;0.50
22.4;1;4.10;0.41
22.4;1;4.07;0.48
22.4;1;4.04;0.43
22.4;1;4.01;0.42
22.4;1;3.98;0.45
22.4;1;3.92;0.43
22.4;1;3.89;0.50
22.4;1;3.86;0.40
22.4;1;3.83;0.46
22.4;1;3.80;0.44
22.4;1;3.77;0.50
22.4;1;3.74;0.46
22.4;1;3.71;0.46
22.4;1;3.68;0.49
22.4;1;3.65;0.40
22.4;1;3.62;0.44
22.4;1;3.59;0.49
22.4;1;3.56;0.43
22.4;1;3.53;0.46
22.4;1;3.50;0.45
22.4;1;3.47;0.45
22.4;1;3.44;0.40
22.4;1;3.41;0.48
22.4;1;3.38;0.48
22.4;1;3.35;0.48
22.4;1;3.32;0.41
22.4;1;3.29;0.45
22.4;1;3.26;0.44
22.4;1;3.23;0.40
22.4;1;3.20;0.46
22.4;1;3.17;0.43
22.4;1;3.14;0.45
22.4;1;3.11;0.42
22.4;1;3.08;0.44
22.4;1;3.05;0.49
22.4;1;3.02;0.45
22.4;1;2.99;0.43
22.4;1;2.96;0.41
22.4;1;2.93;0.48
22.4;1;2.87;0.49
22.4;1;2.84;0.46
22.4;1;2.81;0.50
22.4;1;2.78;0.47
22.4;1;2.75;0.41
22.4;1;2.72;0.43
22.4;1;2.69;0.49
22.4;1;2.66;0.45
22.4;1;2.63;0.48
22.4;1;2.60;0.50
22.4;1;2.57;0.49
22.4;1;2.54;0.49
22.4;1;2.51;0.45
22.4;1;2.48;0.40
22.4;1;2.45;0.44
22.4;1;2.42;0.44
22.4;1;2.39;0.41
22.4;1;2.36;0.47
22.4;1;2.33;0.50
22.4;1;2.30;0.45
22.4;1;2.27;0.45
22.4;1;2.24;0.43
22.4;1;2.18;0.46
22.4;1;2.15;0.45
22.4;1;2.12;0.45
22.4;1;2.09;0.45
22.4;1;2.06;0.42
22.4;1;2.03;0.43
22.4;1;2.00;0.42
22.4;1;1.97;0.49
22.4;1;1.94;0.41
22.4;1;1.91;0.42
22.4;1;1.88;0.45
22.4;1;1.85;0.48
22.4;1;1.82;0.42
22.4;1;1.79;0.46
22.4;1;1.76;0.43
22.4;1;1.73;0.47
22.4;1;1.70;0.46
22.4;1;1.67;0.48
22.4;1;1.64;0.44
22.4;1;1.61;0.41
22.4;1;1.58;0.50
22.4;1;1.55;0.44
22.4;1;1.52;0.49
22.4;1;1.49;0.46
22.4;1;1.46;0.47
22.4;1;1.31;0.50
22.4;1;1.28;0.42
22.4;1;1.25;0.46
22.4;1;1.22;0.47
22.4;1;1.19;0.49
22.4;1;1.16;0.46
22.4;1;1.13;0.50
22.4;1;1.10;0.48
22.4;1;1.07;0.41
22.4;1;1.04;0.45
22.4;1;1.01;0.40
22.4;1;0.98;0.44
22.4;1;0.95;0.50
22.4;1;0.92;0.48
22.4;1;0.89;0.45
22.4;1;0.86;0.45
22.4;1;0.83;0.47
22.4;1;0.80;0.40
22.4;1;0.77;0.45
22.4;1;0.74;0.46
22.4;1;0.68;0.41
