X;Y;Z;phi
5.7;1;-18.05;0.46
5.7;1;-18.08;0.45
5.7;1;-18.11;0.46
5.7;1;-18.14;0.42
5.7;1;-18.17;0.46
5.7;1;-18.20;0.41
5.7;1;-18.23;0.49
5.7;1;-18.26;0.48
5.7;1;-18.29;0.48
5.7;1;-18.32;0.47
5.7;1;-18.35;0.43
5.7;1;-18.38;0.44
5.7;1;-18.41;0.50
5.7;1;-18.44;0.43
5.7;1;-18.47;0.40
5.7;1;-18.50;0.48
5.7;1;-18.53;0.49
5.7;1;-18.56;0.49
5.7;1;-18.59;0.42
5.7;1;-18.62;0.45
5.7;1;-18.65;0.47
5.7;1;-18.68;0.49
5.7;1;-18.71;0.48
5.7;1;-18.74;0.48
5.7;1;-18.77;0.44
5.7;1;-18.83;0.25
5.7;1;-18.86;0.33
5.7;1;-18.89;0.29
5.7;1;-18.92;0.35
5.7;1;-18.95;0.30
5.7;1;-18.98;0.30
5.7;1;-19.01;0.31
5.7;1;-19.04;0.29
5.7;1;-19.07;0.30
5.7;1;-19.10;0.30
5.7;1;-19.13;0.35
5.7;1;-19.16;0.27
5.7;1;-19.19;0.33
5.7;1;-19.22;0.27
5.7;1;-19.25;0.31
5.7;1;-19.28;0.29
5.7;1;-19.31;0.29
5.7;1;-19.34;0.32
5.7;1;-19.37;0.27
5.7;1;-19.40;0.31
5.7;1;-19.43;0.30
5.7;1;-19.46;0.29
5.7;1;-19.49;0.33
5.7;1;-19.52;0.28
5.7;1;-19.55;0.28
5.7;1;-19.58;0.34
5.7;1;-19.61;0.26
5.7;1;-19.64;0.28
5.7;1;-19.67;0.35
5.7;1;-19.70;0.28
5.7;1;-19.73;0.35
5.7;1;-19.76;0.33
5.7;1;-19.82;0.27
5.7;1;-19.85;0.27
5.7;1;-19.88;0.33
5.7;1;-19.91;0.30
5.7;1;-19.94;0.27
5.7;1;-19.97;0.29
5.7;1;-20.00;0.27
5.7;1;-20.03;0.28
5.7;1;-20.06;0.32
5.7;1;-20.09;0.34
5.7;1;-20.12;0.28
5.7;1;-20.15;0.26
5.7;1;-20.33;0.40
5.7;1;-20.36;0.44
5.7;1;-20.39;0.49
5.7;1;-20.42;0.42
5.7;1;-20.45;0.48
5.7;1;-20.48;0.48
5.7;1;-20.51;0.44
5.7;1;-20.54;0.47
5.7;1;-20.57;0.47
5.7;1;-20.63;0.45
5.7;1;-20.66;0.43
5.7;1;-20.69;0.49
5.7;1;-20.72;0.50
5.7;1;-20.75;0.40
5.7;1;-20.78;0.43
5.7;1;-20.81;0.47
5.7;1;-20.84;0.40
5.7;1;-20.87;0.41
5.7;1;-20.90;0.41
5.7;1;-20.93;0.44
5.7;1;-20.96;0.49
5.7;1;-20.99;0.45
5.7;1;-21.02;0.44
5.7;1;-21.05;0.47
5.7;1;-21.08;0.46
5.7;1;-21.11;0.48
5.7;1;-21.14;0.42
5.7;1;-21.17;0.47
5.7;1;-21.23;0.31
5.7;1;-21.26;0.26
5.7;1;-21.29;0.26
5.7;1;-21.32;0.25
5.7;1;-21.35;0.34
5.7;1;-21.38;0.26
5.7;1;-21.41;0.26
5.7;1;-21.44;0.32
5.7;1;-21.47;0.28
5.7;1;-21.50;0.28
5.7;1;-21.53;0.31
5.7;1;-21.56;0.27
5.7;1;-21.59;0.28
5.7;1;-21.62;0.25
5.7;1;-21.65;0.28
5.7;1;-21.68;0.31
5.7;1;-21.71;0.28
5.7;1;-21.74;0.32
5.7;1;-21.77;0.31
5.7;1;-21.80;0.35
5.7;1;-21.83;0.29
5.7;1;-21.86;0.26
5.7;1;-21.89;0.30
5.7;1;-21.92;0.31
5.7;1;-21.98;0.33
5.7;1;-22.01;0.27
5.7;1;-22.04;0.35
5.7;1;-22.07;0.34
5.7;1;-22.10;0.27
5.7;1;-22.13;0.32
5.7;1;-22.16;0.26
5.7;1;-22.19;0.27
5.7;1;-22.22;0.29
5.7;1;-22.25;0.30
5.7;1;-22.31;0.30
5.7;1;-22.34;0.26
5.7;1;-22.37;0.28
5.7;1;-22.40;0.30
5.7;1;-22.43;0.27
5.7;1;-22.46;0.28
5.7;1;-22.49;0.32
5.7;1;-22.52;0.32
5.7;1;-22.58;0.34
5.7;1;-22.61;0.35
5.7;1;-22.64;0.31
5.7;1;-22.67;0.32
5.7;1;-22.70;0.26
5.7;1;-22.73;0.29
5.7;1;-22.76;0.27
5.7;1;-22.82;0.29
5.7;1;-22.85;0.32
5.7;1;-22.88;0.25
5.7;1;-22.91;0.26
5.7;1;-22.94;0.31
5.7;1;-22.97;0.30
5.7;1;-23.00;0.25
5.7;1;-23.03;0.31
5.7;1;-23.06;0.26
5.7;1;-23.09;0.34
5.7;1;-23.12;0.28
5.7;1;-23.15;0.31
5.7;1;-23.18;0.30
5.7;1;-23.21;0.27
5.7;1;-23.24;0.26
5.7;1;-23.27;0.28
5.7;1;-23.30;0.30
5.7;1;-23.33;0.35
5.7;1;-23.39;0.29
5.7;1;-23.42;0.34
5.7;1;-23.45;0.33
5.7;1;-23.48;0.31
5.7;1;-23.51;0.31
5.7;1;-23.54;0.34
5.7;1;-23.57;0.27
5.7;1;-23.60;0.25
5.7;1;-23.63;0.34
5.7;1;-23.66;0.29
5.7;1;-23.69;0.34
5.7;1;-23.72;0.25
5.7;1;-23.75;0.31
5.7;1;-23.78;0.31
5.7;1;-23.81;0.30
5.7;1;-23.84;0.35
5.7;1;-23.87;0.32
5.7;1;-23.90;0.31
5.7;1;-23.93;0.30
5.7;1;-23.96;0.33
5.7;1;-23.99;0.31
5.7;1;-24.02;0.31
5.7;1;-24.05;0.26
5.7;1;-24.11;0.31
5.7;1;-24.14;0.33
5.7;1;-24.17;0.35
5.7;1;-24.20;0.30
5.7;1;-24.23;0.33
5.7;1;-24.26;0.32
5.7;1;-24.29;0.34
5.7;1;-24.32;0.34
5.7;1;-24.35;0.31
5.7;1;-24.38;0.35
5.7;1;-24.41;0.30
5.7;1;-24.44;0.34
5.7;1;-24.47;0.31
5.7;1;-24.50;0.35
5.7;1;-24.53;0.32
5.7;1;-24.56;0.33
5.7;1;-24.59;0.32
5.7;1;-24.62;0.35
5.7;1;-24.65;0.30
5.7;1;-24.71;0.32
5.7;1;-24.74;0.34
5.7;1;-24.77;0.31
5.7;1;-24.80;0.31
5.7;1;-24.83;0.35
5.7;1;-24.86;0.33
5.7;1;-24.89;0.33
5.7;1;-24.92;0.35
5.7;1;-24.95;0.35
5.7;1;-24.98;0.35
5.7;1;-25.01;0.34
5.7;1;-25.04;0.32
5.7;1;-25.07;0.31
5.7;1;-25.10;0.33
5.7;1;-25.13;0.34
5.7;1;-25.16;0.33
5.7;1;-25.19;0.34
5.7;1;-25.22;0.12
5.7;1;-25.25;0.12
5.7;1;-25.28;0.14
5.7;1;-25.31;0.12
5.7;1;-25.34;0.13
5.7;1;-25.37;0.14
5.7;1;-25.40;0.15
5.7;1;-25.43;0.14
5.7;1;-25.46;0.13
5.7;1;-25.49;0.11
5.7;1;-25.52;0.10
5.7;1;-25.55;0.14
5.7;1;-25.58;0.14
5.7;1;-25.61;0.12
5.7;1;-25.64;0.13
5.7;1;-25.67;0.12
5.7;1;-25.70;0.12
5.7;1;-25.73;0.12
5.7;1;-25.76;0.12
5.7;1;-25.79;0.15
5.7;1;-25.82;0.10
5.7;1;-25.85;0.12
5.7;1;-25.88;0.15
5.7;1;-25.91;0.14
5.7;1;-25.94;0.14
5.7;1;-25.97;0.13
5.7;1;-26.00;0.11
5.7;1;-26.03;0.12
5.7;1;-26.06;0.12
5.7;1;-26.09;0.11
5.7;1;-26.12;0.10
5.7;1;-26.15;0.13
5.7;1;-26.18;0.13
5.7;1;-26.21;0.13
5.7;1;-26.24;0.12
5.7;1;-26.27;0.12
5.7;1;-26.30;0.11
5.7;1;-26.33;0.13
5.7;1;-26.36;0.14
5.7;1;-26.39;0.15
5.7;1;-26.42;0.11
5.7;1;-26.45;0.15
5.7;1;-26.48;0.14
5.7;1;-26.51;0.11
5.7;1;-26.54;0.13
5.7;1;-26.57;0.14
5.7;1;-26.60;0.13
5.7;1;-26.63;0.15
5.7;1;-26.66;0.14
5.7;1;-26.69;0.14
5.7;1;-26.72;0.11
5.7;1;-26.75;0.15
5.7;1;-26.78;0.14
5.7;1;-26.81;0.13
5.7;1;-26.84;0.13
5.7;1;-26.87;0.12
5.7;1;-26.90;0.15
5.7;1;-26.93;0.11
5.7;1;-26.96;0.10
5.7;1;-26.99;0.13
5.7;1;-27.02;0.14
5.7;1;-27.05;0.13
5.7;1;-27.08;0.15
5.7;1;-27.11;0.10
5.7;1;-27.14;0.11
5.7;1;-27.17;0.14
5.7;1;-27.20;0.13
5.7;1;-27.23;0.10
5.7;1;-27.26;0.14
5.7;1;-27.29;0.11
5.7;1;-27.32;0.12
5.7;1;-27.35;0.13
5.7;1;-27.38;0.10
5.7;1;-27.41;0.12
5.7;1;-27.44;0.15
5.7;1;-27.47;0.12
5.7;1;-27.50;0.13
5.7;1;-27.53;0.13
5.7;1;-27.56;0.12
5.7;1;-27.59;0.11
5.7;1;-27.62;0.12
5.7;1;-27.65;0.13
5.7;1;-27.68;0.11
5.7;1;-27.71;0.14
5.7;1;-27.74;0.11
5.7;1;-27.77;0.12
5.7;1;-27.80;0.13
5.7;1;-27.83;0.14
5.7;1;-27.86;0.13
5.7;1;-27.89;0.11
5.7;1;-27.92;0.11
5.7;1;-27.95;0.15
5.7;1;-27.98;0.13
5.7;1;-28.01;0.15
5.7;1;-28.04;0.15
5.7;1;-28.07;0.11
5.7;1;-28.10;0.12
5.7;1;-28.13;0.14
5.7;1;-28.16;0.12
5.7;1;-28.19;0.14
5.7;1;-28.22;0.13
14.3;1;-10.81;0.52
14.3;1;-10.96;0.32
14.3;1;-11.11;0.69
14.3;1;-11.26;0.80
14.3;1;-11.41;0.60
14.3;1;-11.56;0.80
14.3;1;-11.71;0.33
14.3;1;-11.86;0.35
14.3;1;-12.01;0.55
14.3;1;-12.16;0.44
14.3;1;-12.31;0.45
14.3;1;-12.46;0.37
14.3;1;-12.61;0.67
14.3;1;-12.76;0.60
14.3;1;-13.39;0.42
14.3;1;-13.42;0.46
14.3;1;-13.45;0.50
14.3;1;-13.48;0.49
14.3;1;-13.51;0.49
14.3;1;-13.54;0.47
14.3;1;-13.57;0.47
14.3;1;-13.60;0.41
14.3;1;-13.63;0.47
14.3;1;-13.66;0.40
14.3;1;-13.69;0.45
14.3;1;-13.75;0.43
14.3;1;-13.78;0.48
14.3;1;-13.81;0.49
14.3;1;-13.84;0.44
14.3;1;-13.87;0.48
14.3;1;-13.90;0.44
14.3;1;-13.93;0.45
14.3;1;-13.96;0.50
14.3;1;-13.99;0.44
14.3;1;-14.02;0.42
14.3;1;-14.05;0.45
14.3;1;-14.08;0.43
14.3;1;-14.11;0.42
14.3;1;-14.14;0.48
14.3;1;-14.17;0.48
14.3;1;-14.20;0.41
14.3;1;-14.23;0.42
14.3;1;-14.26;0.42
14.3;1;-14.29;0.42
14.3;1;-14.32;0.49
14.3;1;-14.35;0.41
14.3;1;-14.38;0.49
14.3;1;-14.41;0.41
14.3;1;-14.47;0.49
14.3;1;-14.50;0.49
14.3;1;-14.53;0.42
14.3;1;-14.56;0.44
14.3;1;-14.59;0.48
14.3;1;-14.62;0.44
14.3;1;-14.65;0.44
14.3;1;-14.68;0.45
14.3;1;-14.71;0.41
14.3;1;-14.74;0.43
14.3;1;-14.77;0.44
14.3;1;-14.80;0.43
14.3;1;-14.83;0.49
14.3;1;-14.86;0.45
14.3;1;-14.89;0.48
14.3;1;-14.92;0.49
14.3;1;-14.95;0.41
14.3;1;-14.98;0.41
14.3;1;-15.01;0.46
14.3;1;-15.04;0.44
14.3;1;-15.07;0.48
14.3;1;-15.10;0.42
14.3;1;-15.13;0.45
14.3;1;-15.16;0.47
14.3;1;-15.19;0.41
14.3;1;-15.22;0.48
14.3;1;-15.25;0.45
14.3;1;-15.28;0.45
14.3;1;-15.31;0.42
14.3;1;-15.34;0.46
14.3;1;-15.37;0.45
14.3;1;-15.40;0.45
14.3;1;-15.43;0.46
14.3;1;-15.46;0.41
14.3;1;-15.52;0.43
14.3;1;-15.55;0.43
14.3;1;-15.58;0.40
14.3;1;-15.61;0.46
14.3;1;-15.76;0.43
14.3;1;-15.79;0.45
14.3;1;-15.82;0.49
14.3;1;-15.85;0.48
14.3;1;-15.88;0.42
14.3;1;-15.91;0.41
14.3;1;-15.94;0.42
14.3;1;-15.97;0.46
14.3;1;-16.00;0.44
14.3;1;-16.06;0.27
14.3;1;-16.09;0.31
14.3;1;-16.12;0.30
14.3;1;-16.15;0.26
14.3;1;-16.18;0.30
14.3;1;-16.21;0.33
14.3;1;-16.24;0.25
14.3;1;-16.27;0.32
14.3;1;-16.30;0.32
14.3;1;-16.33;0.34
14.3;1;-16.36;0.34
14.3;1;-16.39;0.31
14.3;1;-16.42;0.31
14.3;1;-16.45;0.26
14.3;1;-16.48;0.30
14.3;1;-16.51;0.29
14.3;1;-16.54;0.28
14.3;1;-16.57;0.30
14.3;1;-16.60;0.29
14.3;1;-16.63;0.32
14.3;1;-16.66;0.34
14.3;1;-16.69;0.33
14.3;1;-16.72;0.32
14.3;1;-16.75;0.29
14.3;1;-16.78;0.26
14.3;1;-16.81;0.31
14.3;1;-16.84;0.27
14.3;1;-16.87;0.34
14.3;1;-16.90;0.33
14.3;1;-16.93;0.30
14.3;1;-16.96;0.27
14.3;1;-16.99;0.31
14.3;1;-17.05;0.29
14.3;1;-17.08;0.33
14.3;1;-17.11;0.35
14.3;1;-17.14;0.33
14.3;1;-17.17;0.28
14.3;1;-17.20;0.32
14.3;1;-17.23;0.30
14.3;1;-17.26;0.25
14.3;1;-17.29;0.33
14.3;1;-17.32;0.32
14.3;1;-17.35;0.32
14.3;1;-17.38;0.25
14.3;1;-17.41;0.29
14.3;1;-17.59;0.47
14.3;1;-17.62;0.44
14.3;1;-17.65;0.48
14.3;1;-17.68;0.43
14.3;1;-17.71;0.46
14.3;1;-17.74;0.49
14.3;1;-17.77;0.46
14.3;1;-17.80;0.49
14.3;1;-17.83;0.43
14.3;1;-17.86;0.44
14.3;1;-17.89;0.49
14.3;1;-17.92;0.42
14.3;1;-17.98;0.49
14.3;1;-18.01;0.42
14.3;1;-18.04;0.49
14.3;1;-18.07;0.46
14.3;1;-18.10;0.40
14.3;1;-18.13;0.50
14.3;1;-18.16;0.42
14.3;1;-18.19;0.40
14.3;1;-18.22;0.49
14.3;1;-18.25;0.47
14.3;1;-18.28;0.48
14.3;1;-18.31;0.42
14.3;1;-18.34;0.46
14.3;1;-18.40;0.32
14.3;1;-18.43;0.34
14.3;1;-18.46;0.28
14.3;1;-18.49;0.26
14.3;1;-18.52;0.26
14.3;1;-18.55;0.34
14.3;1;-18.58;0.28
14.3;1;-18.61;0.27
14.3;1;-18.64;0.30
14.3;1;-18.67;0.32
14.3;1;-18.70;0.31
14.3;1;-18.73;0.35
14.3;1;-18.76;0.25
14.3;1;-18.79;0.29
14.3;1;-18.82;0.28
14.3;1;-18.85;0.31
14.3;1;-18.88;0.34
14.3;1;-18.91;0.33
14.3;1;-18.94;0.34
14.3;1;-18.97;0.28
14.3;1;-19.00;0.27
14.3;1;-19.03;0.35
14.3;1;-19.06;0.25
14.3;1;-19.12;0.34
14.3;1;-19.15;0.31
14.3;1;-19.18;0.33
14.3;1;-19.21;0.33
14.3;1;-19.24;0.27
14.3;1;-19.27;0.32
14.3;1;-19.30;0.26
14.3;1;-19.33;0.31
14.3;1;-19.36;0.30
14.3;1;-19.39;0.32
14.3;1;-19.45;0.31
14.3;1;-19.48;0.25
14.3;1;-19.51;0.35
14.3;1;-19.54;0.26
14.3;1;-19.57;0.31
14.3;1;-19.60;0.33
14.3;1;-19.63;0.30
14.3;1;-19.66;0.27
14.3;1;-19.69;0.31
14.3;1;-19.72;0.32
14.3;1;-19.75;0.32
14.3;1;-19.78;0.25
14.3;1;-19.81;0.31
14.3;1;-19.84;0.27
14.3;1;-19.87;0.29
14.3;1;-20.02;0.46
14.3;1;-20.05;0.40
14.3;1;-20.08;0.48
14.3;1;-20.11;0.42
14.3;1;-20.14;0.40
14.3;1;-20.17;0.42
14.3;1;-20.20;0.48
14.3;1;-20.23;0.41
14.3;1;-20.26;0.45
14.3;1;-20.29;0.48
14.3;1;-20.32;0.48
14.3;1;-20.35;0.43
14.3;1;-20.38;0.48
14.3;1;-20.41;0.47
14.3;1;-20.44;0.46
14.3;1;-20.47;0.43
14.3;1;-20.50;0.47
14.3;1;-20.53;0.50
14.3;1;-20.56;0.41
14.3;1;-20.59;0.50
14.3;1;-20.65;0.49
14.3;1;-20.68;0.44
14.3;1;-20.71;0.46
14.3;1;-20.74;0.46
14.3;1;-20.77;0.48
14.3;1;-20.80;0.50
14.3;1;-20.83;0.45
14.3;1;-20.86;0.41
14.3;1;-20.92;0.29
14.3;1;-20.95;0.31
14.3;1;-20.98;0.32
14.3;1;-21.01;0.33
14.3;1;-21.04;0.28
14.3;1;-21.10;0.32
14.3;1;-21.13;0.28
14.3;1;-21.16;0.32
14.3;1;-21.19;0.31
14.3;1;-21.22;0.32
14.3;1;-21.25;0.34
14.3;1;-21.28;0.32
14.3;1;-21.31;0.34
14.3;1;-21.34;0.28
14.3;1;-21.37;0.34
14.3;1;-21.40;0.31
14.3;1;-21.43;0.33
14.3;1;-21.46;0.31
14.3;1;-21.49;0.35
14.3;1;-21.52;0.26
14.3;1;-21.55;0.28
14.3;1;-21.58;0.31
14.3;1;-21.61;0.31
14.3;1;-21.64;0.34
14.3;1;-21.67;0.31
14.3;1;-21.70;0.35
14.3;1;-21.73;0.28
14.3;1;-21.76;0.27
14.3;1;-21.79;0.30
14.3;1;-21.82;0.32
14.3;1;-21.88;0.34
14.3;1;-21.91;0.35
14.3;1;-21.94;0.31
14.3;1;-21.97;0.26
14.3;1;-22.00;0.34
14.3;1;-22.03;0.28
14.3;1;-22.06;0.33
14.3;1;-22.09;0.25
14.3;1;-22.12;0.34
14.3;1;-22.15;0.33
14.3;1;-22.18;0.32
14.3;1;-22.21;0.26
14.3;1;-22.24;0.25
14.3;1;-22.27;0.31
14.3;1;-22.30;0.31
14.3;1;-22.36;0.32
14.3;1;-22.39;0.33
14.3;1;-22.42;0.35
14.3;1;-22.45;0.32
14.3;1;-22.48;0.33
14.3;1;-22.51;0.30
14.3;1;-22.54;0.35
14.3;1;-22.57;0.33
14.3;1;-22.60;0.31
14.3;1;-22.63;0.33
14.3;1;-22.66;0.34
14.3;1;-22.69;0.30
14.3;1;-22.72;0.31
14.3;1;-22.75;0.32
14.3;1;-22.78;0.34
14.3;1;-22.81;0.35
14.3;1;-22.84;0.30
14.3;1;-22.87;0.34
14.3;1;-22.93;0.35
14.3;1;-22.96;0.31
14.3;1;-22.99;0.33
14.3;1;-23.02;0.34
14.3;1;-23.05;0.32
14.3;1;-23.08;0.34
14.3;1;-23.11;0.34
14.3;1;-23.14;0.30
14.3;1;-23.17;0.33
14.3;1;-23.20;0.31
14.3;1;-23.23;0.33
14.3;1;-23.26;0.35
14.3;1;-23.29;0.30
14.3;1;-23.32;0.34
14.3;1;-23.35;0.10
14.3;1;-23.38;0.14
14.3;1;-23.41;0.14
14.3;1;-23.44;0.12
14.3;1;-23.47;0.11
14.3;1;-23.50;0.14
14.3;1;-23.53;0.11
14.3;1;-23.56;0.11
14.3;1;-23.59;0.10
14.3;1;-23.62;0.12
14.3;1;-23.65;0.13
14.3;1;-23.68;0.13
14.3;1;-23.71;0.15
14.3;1;-23.74;0.15
14.3;1;-23.77;0.15
14.3;1;-23.80;0.12
14.3;1;-23.83;0.13
14.3;1;-23.86;0.10
14.3;1;-23.89;0.14
14.3;1;-23.92;0.13
14.3;1;-23.95;0.11
14.3;1;-23.98;0.13
14.3;1;-24.01;0.12
14.3;1;-24.04;0.12
14.3;1;-24.07;0.11
14.3;1;-24.10;0.14
14.3;1;-24.13;0.13
14.3;1;-24.16;0.13
14.3;1;-24.19;0.14
14.3;1;-24.22;0.13
14.3;1;-24.25;0.14
14.3;1;-24.28;0.11
14.3;1;-24.31;0.13
14.3;1;-24.34;0.11
14.3;1;-24.37;0.13
14.3;1;-24.40;0.14
14.3;1;-24.43;0.12
14.3;1;-24.46;0.10
14.3;1;-24.49;0.10
14.3;1;-24.52;0.13
14.3;1;-24.55;0.13
14.3;1;-24.58;0.13
14.3;1;-24.61;0.11
14.3;1;-24.64;0.10
14.3;1;-24.67;0.11
14.3;1;-24.70;0.15
14.3;1;-24.73;0.11
14.3;1;-24.76;0.14
14.3;1;-24.79;0.12
14.3;1;-24.82;0.11
14.3;1;-24.85;0.12
14.3;1;-24.88;0.11
14.3;1;-24.91;0.13
14.3;1;-24.94;0.14
14.3;1;-24.97;0.15
14.3;1;-25.00;0.13
14.3;1;-25.03;0.13
14.3;1;-25.06;0.11
14.3;1;-25.09;0.11
14.3;1;-25.12;0.14
14.3;1;-25.15;0.14
14.3;1;-25.18;0.13
14.3;1;-25.21;0.12
14.3;1;-25.24;0.13
14.3;1;-25.27;0.13
14.3;1;-25.30;0.10
14.3;1;-25.33;0.15
14.3;1;-25.36;0.14
14.3;1;-25.39;0.11
14.3;1;-25.42;0.12
14.3;1;-25.45;0.13
14.3;1;-25.48;0.11
14.3;1;-25.51;0.12
14.3;1;-25.54;0.12
14.3;1;-25.57;0.14
14.3;1;-25.60;0.14
14.3;1;-25.63;0.11
14.3;1;-25.66;0.10
22.4;1;-8.63;0.79
22.4;1;-8.83;0.60
22.4;1;-9.03;0.69
22.4;1;-9.23;0.75
22.4;1;-9.43;0.41
22.4;1;-9.63;0.73
22.4;1;-9.83;0.51
22.4;1;-10.03;0.63
22.4;1;-10.23;0.72
22.4;1;-10.43;0.68
22.4;1;-10.69;0.44
22.4;1;-10.72;0.47
22.4;1;-10.75;0.40
22.4;1;-10.78;0.50
22.4;1;-10.81;0.46
22.4;1;-10.84;0.40
22.4;1;-10.87;0.50
22.4;1;-10.90;0.41
22.4;1;-10.93;0.48
22.4;1;-10.96;0.43
22.4;1;-10.99;0.42
22.4;1;-11.02;0.45
22.4;1;-11.08;0.43
22.4;1;-11.11;0.50
22.4;1;-11.14;0.40
22.4;1;-11.17;0.46
22.4;1;-11.20;0.44
22.4;1;-11.23;0.50
22.4;1;-11.26;0.46
22.4;1;-11.29;0.46
22.4;1;-11.32;0.49
22.4;1;-11.35;0.40
22.4;1;-11.38;0.44
22.4;1;-11.41;0.49
22.4;1;-11.44;0.43
22.4;1;-11.47;0.46
22.4;1;-11.50;0.45
22.4;1;-11.53;0.45
22.4;1;-11.56;0.40
22.4;1;-11.59;0.48
22.4;1;-11.62;0.48
22.4;1;-11.65;0.48
22.4;1;-11.68;0.41
22.4;1;-11.71;0.45
22.4;1;-11.74;0.44
22.4;1;-11.77;0.40
22.4;1;-11.80;0.46
22.4;1;-11.83;0.43
22.4;1;-11.86;0.45
22.4;1;-11.89;0.42
22.4;1;-11.92;0.44
22.4;1;-11.95;0.49
22.4;1;-11.98;0.45
22.4;1;-12.01;0.43
22.4;1;-12.04;0.41
22.4;1;-12.07;0.48
22.4;1;-12.13;0.49
22.4;1;-12.16;0.46
22.4;1;-12.19;0.50
22.4;1;-12.22;0.47
22.4;1;-12.25;0.41
22.4;1;-12.28;0.43
22.4;1;-12.31;0.49
22.4;1;-12.34;0.45
22.4;1;-12.37;0.48
22.4;1;-12.40;0.50
22.4;1;-12.43;0.49
22.4;1;-12.46;0.49
22.4;1;-12.49;0.45
22.4;1;-12.52;0.40
22.4;1;-12.55;0.44
22.4;1;-12.58;0.44
22.4;1;-12.61;0.41
22.4;1;-12.64;0.47
22.4;1;-12.67;0.50
22.4;1;-12.70;0.45
22.4;1;-12.73;0.45
22.4;1;-12.76;0.43
22.4;1;-12.82;0.46
22.4;1;-12.85;0.45
22.4;1;-12.88;0.45
22.4;1;-12.91;0.45
22.4;1;-12.94;0.42
22.4;1;-12.97;0.43
22.4;1;-13.00;0.42
22.4;1;-13.03;0.49
22.4;1;-13.06;0.41
22.4;1;-13.09;0.42
22.4;1;-13.12;0.45
22.4;1;-13.15;0.48
22.4;1;-13.18;0.42
22.4;1;-13.21;0.46
22.4;1;-13.24;0.43
22.4;1;-13.27;0.47
22.4;1;-13.30;0.46
22.4;1;-13.33;0.48
22.4;1;-13.36;0.44
22.4;1;-13.39;0.41
22.4;1;-13.42;0.50
22.4;1;-13.45;0.44
22.4;1;-13.48;0.49
22.4;1;-13.51;0.46
22.4;1;-13.54;0.47
22.4;1;-13.69;0.50
22.4;1;-13.72;0.42
22.4;1;-13.75;0.46
22.4;1;-13.78;0.47
22.4;1;-13.81;0.49
22.4;1;-13.84;0.46
22.4;1;-13.87;0.50
22.4;1;-13.90;0.48
