88.00	1.00	3.68
88.50	1.00	3.54
89.00	1.00	3.39
89.50	1.00	3.24
90.00	1.00	3.09
90.50	1.00	2.94
91.00	1.00	2.79
91.50	1.00	2.64
92.00	1.00	2.49
92.50	1.00	2.34
93.00	1.00	2.18
93.50	1.00	2.03
94.00	1.00	1.88
94.50	1.00	1.72
95.00	1.00	1.57
95.50	1.00	1.41
96.00	1.00	1.26
96.50	1.00	1.10
97.00	1.00	0.94
97.50	1.00	0.79
98.00	1.00	0.63
98.50	1.00	0.47
99.00	1.00	0.32
99.50	1.00	0.16
100.00	1.00	0.00
100.00	1.00	-15.00
99.50	1.00	-14.84
99.00	1.00	-14.69
98.50	1.00	-14.53
98.00	1.00	-14.37
97.50	1.00	-14.22
97.00	1.00	-14.06
96.50	1.00	-13.90
96.00	1.00	-13.75
95.50	1.00	-13.59
95.00	1.00	-13.44
94.50	1.00	-13.28
94.00	1.00	-13.13
93.50	1.00	-12.97
93.00	1.00	-12.82
92.50	1.00	-12.67
92.00	1.00	-12.51
91.50	1.00	-12.36
91.00	1.00	-12.21
90.50	1.00	-12.06
90.00	1.00	-11.91
89.50	1.00	-11.76
89.00	1.00	-11.61
88.50	1.00	-11.47
88.00	1.00	-11.32
87.50	1.00	-11.17
87.00	1.00	-11.03
86.50	1.00	-10.89
86.00	1.00	-10.74
85.50	1.00	-10.60
85.00	1.00	-10.46
84.50	1.00	-10.32
84.00	1.00	-10.18
83.50	1.00	-10.05
83.00	1.00	-9.91
82.50	1.00	-9.78
82.00	1.00	-9.64
81.50	1.00	-9.51
81.00	1.00	-9.38
80.50	1.00	-9.25
80.00	1.00	-9.12
79.50	1.00	-9.00
79.00	1.00	-8.87
78.50	1.00	-8.75
78.00	1.00	-8.63
77.50	1.00	-8.51
77.00	1.00	-8.39
76.50	1.00	-8.27
76.00	1.00	-8.16
75.50	1.00	-8.04
75.00	1.00	-7.93
74.50	1.00	-7.82
74.00	1.00	-7.71
73.50	1.00	-7.60
73.00	1.00	-7.50
72.50	1.00	-7.40
72.00	1.00	-7.30
71.50	1.00	-7.20
71.00	1.00	-7.10
70.50	1.00	-7.00
70.00	1.00	-6.91
69.50	1.00	-6.82
69.00	1.00	-6.73
68.50	1.00	-6.64
68.00	1.00	-6.56
67.50	1.00	-6.47
67.00	1.00	-6.39
66.50	1.00	-6.31
66.00	1.00	-6.24
65.50	1.00	-6.16
65.00	1.00	-6.09
64.50	1.00	-6.02
64.00	1.00	-5.95
63.50	1.00	-5.89
63.00	1.00	-5.82
62.50	1.00	-5.76
62.00	1.00	-5.70
61.50	1.00	-5.65
61.00	1.00	-5.59
60.50	1.00	-5.54
60.00	1.00	-5.49
59.50	1.00	-5.44
59.00	1.00	-5.40
58.50	1.00	-5.35
58.00	1.00	-5.31
57.50	1.00	-5.28
57.00	1.00	-5.24
56.50	1.00	-5.21
56.00	1.00	-5.18
55.50	1.00	-5.15
55.00	1.00	-5.12
54.50	1.00	-5.10
54.00	1.00	-5.08
53.50	1.00	-5.06
53.00	1.00	-5.04
52.50	1.00	-5.03
52.00	1.00	-5.02
51.50	1.00	-5.01
51.00	1.00	-5.00
50.50	1.00	-5.00
50.00	1.00	-5.00
49.50	1.00	-5.00
49.00	1.00	-5.00
48.50	1.00	-5.01
48.00	1.00	-5.02
47.50	1.00	-5.03
47.00	1.00	-5.04
46.50	1.00	-5.06
46.00	1.00	-5.08
45.50	1.00	-5.10
45.00	1.00	-5.12
44.50	1.00	-5.15
44.00	1.00	-5.18
43.50	1.00	-5.21
43.00	1.00	-5.24
42.50	1.00	-5.28
42.00	1.00	-5.31
41.50	1.00	-5.35
41.00	1.00	-5.40
40.50	1.00	-5.44
40.00	1.00	-5.49
39.50	1.00	-5.54
39.00	1.00	-5.59
38.50	1.00	-5.64
38.00	1.00	-5.70
37.50	1.00	-5.76
37.00	1.00	-5.82
36.50	1.00	-5.88
36.00	1.00	-5.95
35.50	1.00	-6.02
35.00	1.00	-6.09
34.50	1.00	-6.16
34.00	1.00	-6.24
33.50	1.00	-6.31
33.00	1.00	-6.39
32.50	1.00	-6.47
32.00	1.00	-6.56
31.50	1.00	-6.64
31.00	1.00	-6.73
30.50	1.00	-6.82
30.00	1.00	-6.91
29.50	1.00	-7.00
29.00	1.00	-7.10
28.50	1.00	-7.19
28.00	1.00	-7.29
27.50	1.00	-7.39
27.00	1.00	-7.50
26.50	1.00	-7.60
26.00	1.00	-7.71
25.50	1.00	-7.82
25.00	1.00	-7.93
24.50	1.00	-8.04
24.00	1.00	-8.15
23.50	1.00	-8.27
23.00	1.00	-8.38
22.50	1.00	-8.50
22.00	1.00	-8.62
21.50	1.00	-8.75
21.00	1.00	-8.87
20.50	1.00	-8.99
20.00	1.00	-9.12
19.50	1.00	-9.25
19.00	1.00	-9.38
18.50	1.00	-9.51
18.00	1.00	-9.64
17.50	1.00	-9.77
17.00	1.00	-9.91
16.50	1.00	-10.04
16.00	1.00	-10.18
15.50	1.00	-10.32
15.00	1.00	-10.46
14.50	1.00	-10.60
14.00	1.00	-10.74
13.50	1.00	-10.88
13.00	1.00	-11.03
12.50	1.00	-11.17
12.00	1.00	-11.32
11.50	1.00	-11.46
11.00	1.00	-11.61
10.50	1.00	-11.76
10.00	1.00	-11.91
9.50	1.00	-12.06
9.00	1.00	-12.21
8.50	1.00	-12.36
8.00	1.00	-12.51
7.50	1.00	-12.66
7.00	1.00	-12.82
6.50	1.00	-12.97
6.00	1.00	-13.12
5.50	1.00	-13.28
5.00	1.00	-13.43
4.50	1.00	-13.59
4.00	1.00	-13.74
3.50	1.00	-13.90
3.00	1.00	-14.06
2.50	1.00	-14.21
2.00	1.00	-14.37
1.50	1.00	-14.53
1.00	1.00	-14.68
0.50	1.00	-14.84
0.00	1.00	-15.00
0.00	1.00	0.00
