X;Y;Z;phi
5.7;1;2.05;0.48
5.7;1;2.02;0.47
5.7;1;1.99;0.43
5.7;1;1.96;0.44
5.7;1;1.93;0.5
5.7;1;1.90;0.43
5.7;1;1.87;0.4
5.7;1;1.84;0.48
5.7;1;1.81;0.49
5.7;1;1.78;0.49
5.7;1;1.75;0.42
5.7;1;1.72;0.45
5.7;1;1.69;0.47
5.7;1;1.66;0.49
5.7;1;1.63;0.48
5.7;1;1.60;0.48
5.7;1;1.57;0.44
5.7;1;1.51;0.25
5.7;1;1.48;0.33
5.7;1;1.45;0.29
5.7;1;1.42;0.35
5.7;1;1.39;0.3
5.7;1;1.36;0.3
5.7;1;1.33;0.31
5.7;1;1.30;0.29
5.7;1;1.27;0.3
5.7;1;1.24;0.3
5.7;1;1.21;0.35
5.7;1;1.18;0.27
5.7;1;1.15;0.33
5.7;1;1.12;0.27
5.7;1;1.09;0.31
5.7;1;1.06;0.29
5.7;1;1.03;0.29
5.7;1;1.00;0.32
5.7;1;0.97;0.27
5.7;1;0.94;0.31
5.7;1;0.91;0.3
5.7;1;0.88;0.29
5.7;1;0.85;0.33
5.7;1;0.82;0.28
5.7;1;0.79;0.28
5.7;1;0.76;0.34
5.7;1;0.73;0.26
5.7;1;0.70;0.28
5.7;1;0.67;0.35
5.7;1;0.64;0.28
5.7;1;0.61;0.35
5.7;1;0.58;0.33
5.7;1;0.52;0.27
5.7;1;0.49;0.27
5.7;1;0.46;0.33
5.7;1;0.43;0.3
5.7;1;0.40;0.27
5.7;1;0.37;0.29
5.7;1;0.34;0.27
5.7;1;0.31;0.28
5.7;1;0.28;0.32
5.7;1;0.25;0.34
5.7;1;0.22;0.28
5.7;1;0.19;0.26
5.7;1;0.01;0.4
5.7;1;-0.02;0.44
5.7;1;-0.05;0.49
5.7;1;-0.08;0.42
5.7;1;-0.11;0.48
5.7;1;-0.14;0.48
5.7;1;-0.17;0.44
5.7;1;-0.20;0.47
5.7;1;-0.23;0.47
5.7;1;-0.29;0.45
5.7;1;-0.32;0.43
5.7;1;-0.35;0.49
5.7;1;-0.38;0.5
5.7;1;-0.41;0.4
5.7;1;-0.44;0.43
5.7;1;-0.47;0.47
5.7;1;-0.50;0.4
5.7;1;-0.53;0.41
5.7;1;-0.56;0.41
5.7;1;-0.59;0.44
5.7;1;-0.62;0.49
5.7;1;-0.65;0.45
5.7;1;-0.68;0.44
5.7;1;-0.71;0.47
5.7;1;-0.74;0.46
5.7;1;-0.77;0.48
5.7;1;-0.80;0.42
5.7;1;-0.83;0.47
5.7;1;-0.89;0.31
5.7;1;-0.92;0.26
5.7;1;-0.95;0.26
5.7;1;-0.98;0.25
5.7;1;-1.01;0.34
5.7;1;-1.04;0.26
5.7;1;-1.07;0.26
5.7;1;-1.10;0.32
5.7;1;-1.13;0.28
5.7;1;-1.16;0.28
5.7;1;-1.19;0.31
5.7;1;-1.22;0.27
5.7;1;-1.25;0.28
5.7;1;-1.28;0.25
5.7;1;-1.31;0.28
5.7;1;-1.34;0.31
5.7;1;-1.37;0.28
5.7;1;-1.40;0.32
5.7;1;-1.43;0.31
5.7;1;-1.46;0.35
5.7;1;-1.49;0.29
5.7;1;-1.52;0.26
5.7;1;-1.55;0.3
5.7;1;-1.58;0.31
5.7;1;-1.64;0.33
5.7;1;-1.67;0.27
5.7;1;-1.70;0.35
5.7;1;-1.73;0.34
5.7;1;-1.76;0.27
5.7;1;-1.79;0.32
5.7;1;-1.82;0.26
5.7;1;-1.85;0.27
5.7;1;-1.88;0.29
5.7;1;-1.91;0.3
5.7;1;-1.97;0.3
5.7;1;-2.00;0.26
5.7;1;-2.03;0.28
5.7;1;-2.06;0.3
5.7;1;-2.09;0.27
5.7;1;-2.12;0.28
5.7;1;-2.15;0.32
5.7;1;-2.18;0.32
5.7;1;-2.24;0.34
5.7;1;-2.27;0.35
5.7;1;-2.30;0.31
5.7;1;-2.33;0.32
5.7;1;-2.36;0.26
5.7;1;-2.39;0.29
5.7;1;-2.42;0.27
5.7;1;-2.48;0.29
5.7;1;-2.51;0.32
5.7;1;-2.54;0.25
5.7;1;-2.57;0.26
5.7;1;-2.60;0.31
5.7;1;-2.63;0.3
5.7;1;-2.66;0.25
5.7;1;-2.69;0.31
5.7;1;-2.72;0.26
5.7;1;-2.75;0.34
5.7;1;-2.78;0.28
5.7;1;-2.81;0.31
5.7;1;-2.84;0.3
5.7;1;-2.87;0.27
5.7;1;-2.90;0.26
5.7;1;-2.93;0.28
5.7;1;-2.96;0.3
5.7;1;-2.99;0.35
5.7;1;-3.05;0.29
5.7;1;-3.08;0.34
5.7;1;-3.11;0.33
5.7;1;-3.14;0.31
5.7;1;-3.17;0.31
5.7;1;-3.20;0.34
5.7;1;-3.23;0.27
5.7;1;-3.26;0.25
5.7;1;-3.29;0.34
5.7;1;-3.32;0.29
5.7;1;-3.35;0.34
5.7;1;-3.38;0.25
5.7;1;-3.41;0.31
5.7;1;-3.44;0.31
5.7;1;-3.47;0.3
5.7;1;-3.50;0.35
5.7;1;-3.53;0.32
5.7;1;-3.56;0.31
5.7;1;-3.59;0.3
5.7;1;-3.62;0.33
5.7;1;-3.65;0.31
5.7;1;-3.68;0.31
5.7;1;-3.71;0.26
5.7;1;-3.77;0.31
5.7;1;-3.80;0.33
5.7;1;-3.83;0.35
5.7;1;-3.86;0.3
5.7;1;-3.89;0.33
5.7;1;-3.92;0.32
5.7;1;-3.95;0.34
5.7;1;-3.98;0.34
5.7;1;-4.01;0.31
5.7;1;-4.04;0.35
5.7;1;-4.07;0.3
5.7;1;-4.10;0.34
5.7;1;-4.13;0.31
5.7;1;-4.16;0.35
5.7;1;-4.19;0.32
5.7;1;-4.22;0.33
5.7;1;-4.25;0.32
5.7;1;-4.28;0.35
5.7;1;-4.31;0.3
5.7;1;-4.37;0.32
5.7;1;-4.40;0.34
5.7;1;-4.43;0.31
5.7;1;-4.46;0.31
5.7;1;-4.49;0.35
5.7;1;-4.52;0.33
5.7;1;-4.55;0.33
5.7;1;-4.58;0.35
5.7;1;-4.61;0.35
5.7;1;-4.64;0.35
5.7;1;-4.67;0.34
5.7;1;-4.70;0.32
5.7;1;-4.73;0.31
5.7;1;-4.76;0.33
5.7;1;-4.79;0.34
5.7;1;-4.82;0.33
5.7;1;-4.85;0.34
5.7;1;-4.88;0.12
5.7;1;-4.91;0.12
5.7;1;-4.94;0.14
5.7;1;-4.97;0.12
5.7;1;-5.00;0.13
5.7;1;-5.03;0.14
5.7;1;-5.06;0.15
5.7;1;-5.09;0.14
5.7;1;-5.12;0.13
5.7;1;-5.15;0.11
5.7;1;-5.18;0.1
5.7;1;-5.21;0.14
5.7;1;-5.24;0.14
5.7;1;-5.27;0.12
5.7;1;-5.30;0.13
5.7;1;-5.33;0.12
5.7;1;-5.36;0.12
5.7;1;-5.39;0.12
5.7;1;-5.42;0.12
5.7;1;-5.45;0.15
5.7;1;-5.48;0.1
5.7;1;-5.51;0.12
5.7;1;-5.54;0.15
5.7;1;-5.57;0.14
5.7;1;-5.60;0.14
5.7;1;-5.63;0.13
5.7;1;-5.66;0.11
5.7;1;-5.69;0.12
5.7;1;-5.72;0.12
5.7;1;-5.75;0.11
5.7;1;-5.78;0.1
5.7;1;-5.81;0.13
5.7;1;-5.84;0.13
5.7;1;-5.87;0.13
5.7;1;-5.90;0.12
5.7;1;-5.93;0.12
5.7;1;-5.96;0.11
5.7;1;-5.99;0.13
5.7;1;-6.02;0.14
5.7;1;-6.05;0.15
5.7;1;-6.08;0.11
5.7;1;-6.11;0.15
5.7;1;-6.14;0.14
5.7;1;-6.17;0.11
5.7;1;-6.20;0.13
5.7;1;-6.23;0.14
5.7;1;-6.26;0.13
5.7;1;-6.29;0.15
5.7;1;-6.32;0.14
5.7;1;-6.35;0.14
5.7;1;-6.38;0.11
5.7;1;-6.41;0.15
5.7;1;-6.44;0.14
5.7;1;-6.47;0.13
5.7;1;-6.50;0.13
5.7;1;-6.53;0.12
5.7;1;-6.56;0.15
5.7;1;-6.59;0.11
5.7;1;-6.62;0.1
5.7;1;-6.65;0.13
5.7;1;-6.68;0.14
5.7;1;-6.71;0.13
5.7;1;-6.74;0.15
5.7;1;-6.77;0.1
5.7;1;-6.80;0.11
5.7;1;-6.83;0.14
5.7;1;-6.86;0.13
5.7;1;-6.89;0.1
5.7;1;-6.92;0.14
5.7;1;-6.95;0.11
5.7;1;-6.98;0.12
5.7;1;-7.01;0.13
5.7;1;-7.04;0.1
5.7;1;-7.07;0.12
5.7;1;-7.10;0.15
5.7;1;-7.13;0.12
5.7;1;-7.16;0.13
5.7;1;-7.19;0.13
5.7;1;-7.22;0.12
5.7;1;-7.25;0.11
5.7;1;-7.28;0.12
5.7;1;-7.31;0.13
5.7;1;-7.34;0.11
5.7;1;-7.37;0.14
5.7;1;-7.40;0.11
5.7;1;-7.43;0.12
5.7;1;-7.46;0.13
5.7;1;-7.49;0.14
5.7;1;-7.52;0.13
5.7;1;-7.55;0.11
5.7;1;-7.58;0.11
5.7;1;-7.61;0.15
5.7;1;-7.64;0.13
5.7;1;-7.67;0.15
5.7;1;-7.70;0.15
5.7;1;-7.73;0.11
5.7;1;-7.76;0.12
5.7;1;-7.79;0.14
5.7;1;-7.82;0.12
5.7;1;-7.85;0.14
5.7;1;-7.88;0.13
14.3;1;17.22;0.52
14.3;1;17.07;0.32
14.3;1;16.92;0.69
14.3;1;16.77;0.8
14.3;1;16.62;0.6
14.3;1;16.47;0.8
14.3;1;16.32;0.33
14.3;1;16.17;0.35
14.3;1;16.02;0.55
14.3;1;15.87;0.44
14.3;1;15.72;0.45
14.3;1;15.57;0.37
14.3;1;15.42;0.67
14.3;1;15.27;0.6
14.3;1;14.64;0.42
14.3;1;14.61;0.46
14.3;1;14.58;0.5
14.3;1;14.55;0.49
14.3;1;14.52;0.49
14.3;1;14.49;0.47
14.3;1;14.46;0.47
14.3;1;14.43;0.41
14.3;1;14.40;0.47
14.3;1;14.37;0.4
14.3;1;14.34;0.45
14.3;1;14.28;0.43
14.3;1;14.25;0.48
14.3;1;14.22;0.49
14.3;1;14.19;0.44
14.3;1;14.16;0.48
14.3;1;14.13;0.44
14.3;1;14.10;0.45
14.3;1;14.07;0.5
14.3;1;14.04;0.44
14.3;1;14.01;0.42
14.3;1;13.98;0.45
14.3;1;13.95;0.43
14.3;1;13.92;0.42
14.3;1;13.89;0.48
14.3;1;13.86;0.48
14.3;1;13.83;0.41
14.3;1;13.80;0.42
14.3;1;13.77;0.42
14.3;1;13.74;0.42
14.3;1;13.71;0.49
14.3;1;13.68;0.41
14.3;1;13.65;0.49
14.3;1;13.62;0.41
14.3;1;13.56;0.49
14.3;1;13.53;0.49
14.3;1;13.50;0.42
14.3;1;13.47;0.44
14.3;1;13.44;0.48
14.3;1;13.41;0.44
14.3;1;13.38;0.44
14.3;1;13.35;0.45
14.3;1;13.32;0.41
14.3;1;13.29;0.43
14.3;1;13.26;0.44
14.3;1;13.23;0.43
14.3;1;13.20;0.49
14.3;1;13.17;0.45
14.3;1;13.14;0.48
14.3;1;13.11;0.49
14.3;1;13.08;0.41
14.3;1;13.05;0.41
14.3;1;13.02;0.46
14.3;1;12.99;0.44
14.3;1;12.96;0.48
14.3;1;12.93;0.42
14.3;1;12.90;0.45
14.3;1;12.87;0.47
14.3;1;12.84;0.41
14.3;1;12.81;0.48
14.3;1;12.78;0.45
14.3;1;12.75;0.45
14.3;1;12.72;0.42
14.3;1;12.69;0.46
14.3;1;12.66;0.45
14.3;1;12.63;0.45
14.3;1;12.60;0.46
14.3;1;12.57;0.41
14.3;1;12.51;0.43
14.3;1;12.48;0.43
14.3;1;12.45;0.4
14.3;1;12.42;0.46
14.3;1;12.27;0.43
14.3;1;12.24;0.45
14.3;1;12.21;0.49
14.3;1;12.18;0.48
14.3;1;12.15;0.42
14.3;1;12.12;0.41
14.3;1;12.09;0.42
14.3;1;12.06;0.46
14.3;1;12.03;0.44
14.3;1;11.97;0.27
14.3;1;11.94;0.31
14.3;1;11.91;0.3
14.3;1;11.88;0.26
14.3;1;11.85;0.3
14.3;1;11.82;0.33
14.3;1;11.79;0.25
14.3;1;11.76;0.32
14.3;1;11.73;0.32
14.3;1;11.70;0.34
14.3;1;11.67;0.34
14.3;1;11.64;0.31
14.3;1;11.61;0.31
14.3;1;11.58;0.26
14.3;1;11.55;0.3
14.3;1;11.52;0.29
14.3;1;11.49;0.28
14.3;1;11.46;0.3
14.3;1;11.43;0.29
14.3;1;11.40;0.32
14.3;1;11.37;0.34
14.3;1;11.34;0.33
14.3;1;11.31;0.32
14.3;1;11.28;0.29
14.3;1;11.25;0.26
14.3;1;11.22;0.31
14.3;1;11.19;0.27
14.3;1;11.16;0.34
14.3;1;11.13;0.33
14.3;1;11.10;0.3
14.3;1;11.07;0.27
14.3;1;11.04;0.31
14.3;1;10.98;0.29
14.3;1;10.95;0.33
14.3;1;10.92;0.35
14.3;1;10.89;0.33
14.3;1;10.86;0.28
14.3;1;10.83;0.32
14.3;1;10.80;0.3
14.3;1;10.77;0.25
14.3;1;10.74;0.33
14.3;1;10.71;0.32
14.3;1;10.68;0.32
14.3;1;10.65;0.25
14.3;1;10.62;0.29
14.3;1;10.44;0.47
14.3;1;10.41;0.44
14.3;1;10.38;0.48
14.3;1;10.35;0.43
14.3;1;10.32;0.46
14.3;1;10.29;0.49
14.3;1;10.26;0.46
14.3;1;10.23;0.49
14.3;1;10.20;0.43
14.3;1;10.17;0.44
14.3;1;10.14;0.49
14.3;1;10.11;0.42
14.3;1;10.05;0.49
14.3;1;10.02;0.42
14.3;1;9.99;0.49
14.3;1;9.96;0.46
14.3;1;9.93;0.4
14.3;1;9.90;0.5
14.3;1;9.87;0.42
14.3;1;9.84;0.4
14.3;1;9.81;0.49
14.3;1;9.78;0.47
14.3;1;9.75;0.48
14.3;1;9.72;0.42
14.3;1;9.69;0.46
14.3;1;9.63;0.32
14.3;1;9.60;0.34
14.3;1;9.57;0.28
14.3;1;9.54;0.26
14.3;1;9.51;0.26
14.3;1;9.48;0.34
14.3;1;9.45;0.28
14.3;1;9.42;0.27
14.3;1;9.39;0.3
14.3;1;9.36;0.32
14.3;1;9.33;0.31
14.3;1;9.30;0.35
14.3;1;9.27;0.25
14.3;1;9.24;0.29
14.3;1;9.21;0.28
14.3;1;9.18;0.31
14.3;1;9.15;0.34
14.3;1;9.12;0.33
14.3;1;9.09;0.34
14.3;1;9.06;0.28
14.3;1;9.03;0.27
14.3;1;9.00;0.35
14.3;1;8.97;0.25
14.3;1;8.91;0.34
14.3;1;8.88;0.31
14.3;1;8.85;0.33
14.3;1;8.82;0.33
14.3;1;8.79;0.27
14.3;1;8.76;0.32
14.3;1;8.73;0.26
14.3;1;8.70;0.31
14.3;1;8.67;0.3
14.3;1;8.64;0.32
14.3;1;8.58;0.31
14.3;1;8.55;0.25
14.3;1;8.52;0.35
14.3;1;8.49;0.26
14.3;1;8.46;0.31
14.3;1;8.43;0.33
14.3;1;8.40;0.3
14.3;1;8.37;0.27
14.3;1;8.34;0.31
14.3;1;8.31;0.32
14.3;1;8.28;0.32
14.3;1;8.25;0.25
14.3;1;8.22;0.31
14.3;1;8.19;0.27
14.3;1;8.16;0.29
14.3;1;8.01;0.46
14.3;1;7.98;0.4
14.3;1;7.95;0.48
14.3;1;7.92;0.42
14.3;1;7.89;0.4
14.3;1;7.86;0.42
14.3;1;7.83;0.48
14.3;1;7.80;0.41
14.3;1;7.77;0.45
14.3;1;7.74;0.48
14.3;1;7.71;0.48
14.3;1;7.68;0.43
14.3;1;7.65;0.48
14.3;1;7.62;0.47
14.3;1;7.59;0.46
14.3;1;7.56;0.43
14.3;1;7.53;0.47
14.3;1;7.50;0.5
14.3;1;7.47;0.41
14.3;1;7.44;0.5
14.3;1;7.38;0.49
14.3;1;7.35;0.44
14.3;1;7.32;0.46
14.3;1;7.29;0.46
14.3;1;7.26;0.48
14.3;1;7.23;0.5
14.3;1;7.20;0.45
14.3;1;7.17;0.41
14.3;1;7.11;0.29
14.3;1;7.08;0.31
14.3;1;7.05;0.32
14.3;1;7.02;0.33
14.3;1;6.99;0.28
14.3;1;6.93;0.32
14.3;1;6.90;0.28
14.3;1;6.87;0.32
14.3;1;6.84;0.31
14.3;1;6.81;0.32
14.3;1;6.78;0.34
14.3;1;6.75;0.32
14.3;1;6.72;0.34
14.3;1;6.69;0.28
14.3;1;6.66;0.34
14.3;1;6.63;0.31
14.3;1;6.60;0.33
14.3;1;6.57;0.31
14.3;1;6.54;0.35
14.3;1;6.51;0.26
14.3;1;6.48;0.28
14.3;1;6.45;0.31
14.3;1;6.42;0.31
14.3;1;6.39;0.34
14.3;1;6.36;0.31
14.3;1;6.33;0.35
14.3;1;6.30;0.28
14.3;1;6.27;0.27
14.3;1;6.24;0.3
14.3;1;6.21;0.32
14.3;1;6.15;0.34
14.3;1;6.12;0.35
14.3;1;6.09;0.31
14.3;1;6.06;0.26
14.3;1;6.03;0.34
14.3;1;6.00;0.28
14.3;1;5.97;0.33
14.3;1;5.94;0.25
14.3;1;5.91;0.34
14.3;1;5.88;0.33
14.3;1;5.85;0.32
14.3;1;5.82;0.26
14.3;1;5.79;0.25
14.3;1;5.76;0.31
14.3;1;5.73;0.31
14.3;1;5.67;0.32
14.3;1;5.64;0.33
14.3;1;5.61;0.35
14.3;1;5.58;0.32
14.3;1;5.55;0.33
14.3;1;5.52;0.3
14.3;1;5.49;0.35
14.3;1;5.46;0.33
14.3;1;5.43;0.31
14.3;1;5.40;0.33
14.3;1;5.37;0.34
14.3;1;5.34;0.3
14.3;1;5.31;0.31
14.3;1;5.28;0.32
14.3;1;5.25;0.34
14.3;1;5.22;0.35
14.3;1;5.19;0.3
14.3;1;5.16;0.34
14.3;1;5.10;0.35
14.3;1;5.07;0.31
14.3;1;5.04;0.33
14.3;1;5.01;0.34
14.3;1;4.98;0.32
14.3;1;4.95;0.34
14.3;1;4.92;0.34
14.3;1;4.89;0.3
14.3;1;4.86;0.33
14.3;1;4.83;0.31
14.3;1;4.80;0.33
14.3;1;4.77;0.35
14.3;1;4.74;0.3
14.3;1;4.71;0.34
14.3;1;4.68;0.1
14.3;1;4.65;0.14
14.3;1;4.62;0.14
14.3;1;4.59;0.12
14.3;1;4.56;0.11
14.3;1;4.53;0.14
14.3;1;4.50;0.11
14.3;1;4.47;0.11
14.3;1;4.44;0.1
14.3;1;4.41;0.12
14.3;1;4.38;0.13
14.3;1;4.35;0.13
14.3;1;4.32;0.15
14.3;1;4.29;0.15
14.3;1;4.26;0.15
14.3;1;4.23;0.12
14.3;1;4.20;0.13
14.3;1;4.17;0.1
14.3;1;4.14;0.14
14.3;1;4.11;0.13
14.3;1;4.08;0.11
14.3;1;4.05;0.13
14.3;1;4.02;0.12
14.3;1;3.99;0.12
14.3;1;3.96;0.11
14.3;1;3.93;0.14
14.3;1;3.90;0.13
14.3;1;3.87;0.13
14.3;1;3.84;0.14
14.3;1;3.81;0.13
14.3;1;3.78;0.14
14.3;1;3.75;0.11
14.3;1;3.72;0.13
14.3;1;3.69;0.11
14.3;1;3.66;0.13
14.3;1;3.63;0.14
14.3;1;3.60;0.12
14.3;1;3.57;0.1
14.3;1;3.54;0.1
14.3;1;3.51;0.13
14.3;1;3.48;0.13
14.3;1;3.45;0.13
14.3;1;3.42;0.11
14.3;1;3.39;0.1
14.3;1;3.36;0.11
14.3;1;3.33;0.15
14.3;1;3.30;0.11
14.3;1;3.27;0.14
14.3;1;3.24;0.12
14.3;1;3.21;0.11
14.3;1;3.18;0.12
14.3;1;3.15;0.11
14.3;1;3.12;0.13
14.3;1;3.09;0.14
14.3;1;3.06;0.15
14.3;1;3.03;0.13
14.3;1;3.00;0.13
14.3;1;2.97;0.11
14.3;1;2.94;0.11
14.3;1;2.91;0.14
14.3;1;2.88;0.14
14.3;1;2.85;0.13
14.3;1;2.82;0.12
14.3;1;2.79;0.13
14.3;1;2.76;0.13
14.3;1;2.73;0.1
14.3;1;2.70;0.15
14.3;1;2.67;0.14
14.3;1;2.64;0.11
14.3;1;2.61;0.12
14.3;1;2.58;0.13
14.3;1;2.55;0.11
14.3;1;2.52;0.12
14.3;1;2.49;0.12
14.3;1;2.46;0.14
14.3;1;2.43;0.14
14.3;1;2.40;0.11
14.3;1;2.37;0.1
22.4;1;25.78;0.79
22.4;1;25.58;0.6
22.4;1;25.38;0.69
22.4;1;25.18;0.75
22.4;1;24.98;0.41
22.4;1;24.78;0.73
22.4;1;24.58;0.51
22.4;1;24.38;0.63
22.4;1;24.18;0.72
22.4;1;23.98;0.68
22.4;1;23.72;0.44
22.4;1;23.69;0.47
22.4;1;23.66;0.4
22.4;1;23.63;0.5
22.4;1;23.60;0.46
22.4;1;23.57;0.4
22.4;1;23.54;0.5
22.4;1;23.51;0.41
22.4;1;23.48;0.48
22.4;1;23.45;0.43
22.4;1;23.42;0.42
22.4;1;23.39;0.45
22.4;1;23.33;0.43
22.4;1;23.30;0.5
22.4;1;23.27;0.4
22.4;1;23.24;0.46
22.4;1;23.21;0.44
22.4;1;23.18;0.5
22.4;1;23.15;0.46
22.4;1;23.12;0.46
22.4;1;23.09;0.49
22.4;1;23.06;0.4
22.4;1;23.03;0.44
22.4;1;23.00;0.49
22.4;1;22.97;0.43
22.4;1;22.94;0.46
22.4;1;22.91;0.45
22.4;1;22.88;0.45
22.4;1;22.85;0.4
22.4;1;22.82;0.48
22.4;1;22.79;0.48
22.4;1;22.76;0.48
22.4;1;22.73;0.41
22.4;1;22.70;0.45
22.4;1;22.67;0.44
22.4;1;22.64;0.4
22.4;1;22.61;0.46
22.4;1;22.58;0.43
22.4;1;22.55;0.45
22.4;1;22.52;0.42
22.4;1;22.49;0.44
22.4;1;22.46;0.49
22.4;1;22.43;0.45
22.4;1;22.40;0.43
22.4;1;22.37;0.41
22.4;1;22.34;0.48
22.4;1;22.28;0.49
22.4;1;22.25;0.46
22.4;1;22.22;0.5
22.4;1;22.19;0.47
22.4;1;22.16;0.41
22.4;1;22.13;0.43
22.4;1;22.10;0.49
22.4;1;22.07;0.45
22.4;1;22.04;0.48
22.4;1;22.01;0.5
22.4;1;21.98;0.49
22.4;1;21.95;0.49
22.4;1;21.92;0.45
22.4;1;21.89;0.4
22.4;1;21.86;0.44
22.4;1;21.83;0.44
22.4;1;21.80;0.41
22.4;1;21.77;0.47
22.4;1;21.74;0.5
22.4;1;21.71;0.45
22.4;1;21.68;0.45
22.4;1;21.65;0.43
22.4;1;21.59;0.46
22.4;1;21.56;0.45
22.4;1;21.53;0.45
22.4;1;21.50;0.45
22.4;1;21.47;0.42
22.4;1;21.44;0.43
22.4;1;21.41;0.42
22.4;1;21.38;0.49
22.4;1;21.35;0.41
22.4;1;21.32;0.42
22.4;1;21.29;0.45
22.4;1;21.26;0.48
22.4;1;21.23;0.42
22.4;1;21.20;0.46
22.4;1;21.17;0.43
22.4;1;21.14;0.47
22.4;1;21.11;0.46
22.4;1;21.08;0.48
22.4;1;21.05;0.44
22.4;1;21.02;0.41
22.4;1;20.99;0.5
22.4;1;20.96;0.44
22.4;1;20.93;0.49
22.4;1;20.90;0.46
22.4;1;20.87;0.47
22.4;1;20.72;0.5
22.4;1;20.69;0.42
22.4;1;20.66;0.46
22.4;1;20.63;0.47
22.4;1;20.60;0.49
22.4;1;20.57;0.46
22.4;1;20.54;0.5
22.4;1;20.51;0.48
22.4;1;20.48;0.41
22.4;1;20.45;0.45
22.4;1;20.42;0.4
22.4;1;20.39;0.44
22.4;1;20.36;0.5
22.4;1;20.33;0.48
22.4;1;20.30;0.45
22.4;1;20.27;0.45
22.4;1;20.24;0.47
22.4;1;20.21;0.4
22.4;1;20.18;0.45
22.4;1;20.15;0.46
22.4;1;20.09;0.41
22.4;1;20.06;0.46
22.4;1;20.03;0.41
22.4;1;20.00;0.48
22.4;1;19.97;0.43
22.4;1;19.94;0.45
22.4;1;19.91;0.43
22.4;1;19.88;0.48
22.4;1;19.85;0.41
22.4;1;19.82;0.48
22.4;1;19.79;0.46
22.4;1;19.76;0.43
22.4;1;19.73;0.44
22.4;1;19.70;0.42
22.4;1;19.67;0.41
22.4;1;19.64;0.47
22.4;1;19.61;0.41
22.4;1;19.58;0.46
22.4;1;19.55;0.45
22.4;1;19.52;0.47
22.4;1;19.49;0.46
22.4;1;19.46;0.42
22.4;1;19.43;0.43
22.4;1;19.37;0.29
22.4;1;19.34;0.26
22.4;1;19.31;0.34
22.4;1;19.28;0.35
22.4;1;19.25;0.3
22.4;1;19.22;0.3
22.4;1;19.19;0.26
22.4;1;19.16;0.26
22.4;1;19.13;0.26
22.4;1;19.10;0.34
22.4;1;19.07;0.34
22.4;1;19.04;0.33
22.4;1;19.01;0.27
