X;Y;Z;phi
5.7;1;-31.37;0.32
5.7;1;-31.4;0.35
5.7;1;-31.43;0.30
5.7;1;-31.49;0.32
5.7;1;-31.52;0.34
5.7;1;-31.55;0.31
5.7;1;-31.58;0.31
5.7;1;-31.61;0.35
5.7;1;-31.64;0.33
5.7;1;-31.67;0.33
5.7;1;-31.7;0.35
5.7;1;-31.73;0.35
5.7;1;-31.76;0.35
5.7;1;-31.79;0.34
5.7;1;-31.82;0.32
5.7;1;-31.85;0.31
5.7;1;-31.88;0.33
5.7;1;-31.91;0.34
5.7;1;-31.94;0.33
5.7;1;-31.97;0.34
5.7;1;-32;0.12
5.7;1;-32.03;0.12
5.7;1;-32.06;0.14
5.7;1;-32.09;0.12
5.7;1;-32.12;0.13
5.7;1;-32.15;0.14
5.7;1;-32.18;0.15
5.7;1;-32.21;0.14
5.7;1;-32.24;0.13
5.7;1;-32.27;0.11
5.7;1;-32.3;0.10
5.7;1;-32.33;0.14
5.7;1;-32.36;0.14
5.7;1;-32.39;0.12
5.7;1;-32.42;0.13
5.7;1;-32.45;0.12
5.7;1;-32.48;0.12
5.7;1;-32.51;0.12
5.7;1;-32.54;0.12
5.7;1;-32.57;0.15
5.7;1;-32.6;0.10
5.7;1;-32.63;0.12
5.7;1;-32.66;0.15
5.7;1;-32.69;0.14
5.7;1;-32.72;0.14
5.7;1;-32.75;0.13
5.7;1;-32.78;0.11
5.7;1;-32.81;0.12
5.7;1;-32.84;0.12
5.7;1;-32.87;0.11
5.7;1;-32.9;0.10
5.7;1;-32.93;0.13
5.7;1;-32.96;0.13
5.7;1;-32.99;0.13
5.7;1;-33.02;0.12
5.7;1;-33.05;0.12
5.7;1;-33.08;0.11
5.7;1;-33.11;0.13
5.7;1;-33.14;0.14
5.7;1;-33.17;0.15
5.7;1;-33.2;0.11
5.7;1;-33.23;0.15
5.7;1;-33.26;0.14
5.7;1;-33.29;0.11
5.7;1;-33.32;0.13
5.7;1;-33.35;0.14
5.7;1;-33.38;0.13
5.7;1;-33.41;0.15
5.7;1;-33.44;0.14
5.7;1;-33.47;0.14
5.7;1;-33.5;0.11
5.7;1;-33.53;0.15
5.7;1;-33.56;0.14
5.7;1;-33.59;0.13
5.7;1;-33.62;0.13
5.7;1;-33.65;0.12
5.7;1;-33.68;0.15
5.7;1;-33.71;0.11
5.7;1;-33.74;0.10
5.7;1;-33.77;0.13
5.7;1;-33.8;0.14
5.7;1;-33.83;0.13
5.7;1;-33.86;0.15
5.7;1;-33.89;0.10
5.7;1;-33.92;0.11
5.7;1;-33.95;0.14
5.7;1;-33.98;0.13
5.7;1;-34.01;0.10
5.7;1;-34.04;0.14
5.7;1;-34.07;0.11
5.7;1;-34.1;0.12
5.7;1;-34.13;0.13
5.7;1;-34.16;0.10
5.7;1;-34.19;0.12
5.7;1;-34.22;0.15
5.7;1;-34.25;0.12
5.7;1;-34.28;0.13
5.7;1;-34.31;0.13
5.7;1;-34.34;0.12
5.7;1;-34.37;0.11
5.7;1;-34.4;0.12
5.7;1;-34.43;0.13
5.7;1;-34.46;0.11
5.7;1;-34.49;0.14
5.7;1;-34.52;0.11
5.7;1;-34.55;0.12
5.7;1;-34.58;0.13
5.7;1;-34.61;0.14
5.7;1;-34.64;0.13
5.7;1;-34.67;0.11
5.7;1;-34.7;0.11
5.7;1;-34.73;0.15
5.7;1;-34.76;0.13
5.7;1;-34.79;0.15
5.7;1;-34.82;0.15
5.7;1;-34.85;0.11
5.7;1;-34.88;0.12
5.7;1;-34.91;0.14
5.7;1;-34.94;0.12
5.7;1;-34.97;0.14
5.7;1;-35;0.13
14.3;1;-25.67;0.34
14.3;1;-25.7;0.34
14.3;1;-25.73;0.31
14.3;1;-25.76;0.31
14.3;1;-25.79;0.26
14.3;1;-25.82;0.30
14.3;1;-25.85;0.29
14.3;1;-25.88;0.28
14.3;1;-25.91;0.30
14.3;1;-25.94;0.29
14.3;1;-25.97;0.32
14.3;1;-26;0.34
14.3;1;-26.03;0.33
14.3;1;-26.06;0.32
14.3;1;-26.09;0.29
14.3;1;-26.12;0.26
14.3;1;-26.15;0.31
14.3;1;-26.18;0.27
14.3;1;-26.21;0.34
14.3;1;-26.24;0.33
14.3;1;-26.27;0.30
14.3;1;-26.3;0.27
14.3;1;-26.33;0.31
14.3;1;-26.39;0.29
14.3;1;-26.42;0.33
14.3;1;-26.45;0.35
14.3;1;-26.48;0.33
14.3;1;-26.51;0.28
14.3;1;-26.54;0.32
14.3;1;-26.57;0.30
14.3;1;-26.6;0.25
14.3;1;-26.63;0.33
14.3;1;-26.66;0.32
14.3;1;-26.69;0.32
14.3;1;-26.72;0.25
14.3;1;-26.75;0.29
14.3;1;-26.93;0.47
14.3;1;-26.96;0.44
14.3;1;-26.99;0.48
14.3;1;-27.02;0.43
14.3;1;-27.05;0.46
14.3;1;-27.08;0.49
14.3;1;-27.11;0.46
14.3;1;-27.14;0.49
14.3;1;-27.17;0.43
14.3;1;-27.2;0.44
14.3;1;-27.23;0.49
14.3;1;-27.26;0.42
14.3;1;-27.32;0.49
14.3;1;-27.35;0.42
14.3;1;-27.38;0.49
14.3;1;-27.41;0.46
14.3;1;-27.44;0.40
14.3;1;-27.47;0.50
14.3;1;-27.5;0.42
14.3;1;-27.53;0.40
14.3;1;-27.56;0.49
14.3;1;-27.59;0.47
14.3;1;-27.62;0.48
14.3;1;-27.65;0.42
14.3;1;-27.68;0.46
14.3;1;-27.74;0.32
14.3;1;-27.77;0.34
14.3;1;-27.8;0.28
14.3;1;-27.83;0.26
14.3;1;-27.86;0.26
14.3;1;-27.89;0.34
14.3;1;-27.92;0.28
14.3;1;-27.95;0.27
14.3;1;-27.98;0.30
14.3;1;-28.01;0.32
14.3;1;-28.04;0.31
14.3;1;-28.07;0.35
14.3;1;-28.1;0.25
14.3;1;-28.13;0.29
14.3;1;-28.16;0.28
14.3;1;-28.19;0.31
14.3;1;-28.22;0.34
14.3;1;-28.25;0.33
14.3;1;-28.28;0.34
14.3;1;-28.31;0.28
14.3;1;-28.34;0.27
14.3;1;-28.37;0.35
14.3;1;-28.4;0.25
14.3;1;-28.46;0.34
14.3;1;-28.49;0.31
14.3;1;-28.52;0.33
14.3;1;-28.55;0.33
14.3;1;-28.58;0.27
14.3;1;-28.61;0.32
14.3;1;-28.64;0.26
14.3;1;-28.67;0.31
14.3;1;-28.7;0.30
14.3;1;-28.73;0.32
14.3;1;-28.79;0.31
14.3;1;-28.82;0.25
14.3;1;-28.85;0.35
14.3;1;-28.88;0.26
14.3;1;-28.91;0.31
14.3;1;-28.94;0.33
14.3;1;-28.97;0.30
14.3;1;-29;0.27
14.3;1;-29.03;0.31
14.3;1;-29.06;0.32
14.3;1;-29.09;0.32
14.3;1;-29.12;0.25
14.3;1;-29.15;0.31
14.3;1;-29.18;0.27
14.3;1;-29.21;0.29
14.3;1;-29.36;0.46
14.3;1;-29.39;0.40
14.3;1;-29.42;0.48
14.3;1;-29.45;0.42
14.3;1;-29.48;0.40
14.3;1;-29.51;0.42
14.3;1;-29.54;0.48
14.3;1;-29.57;0.41
14.3;1;-29.6;0.45
14.3;1;-29.63;0.48
14.3;1;-29.66;0.48
14.3;1;-29.69;0.43
14.3;1;-29.72;0.48
14.3;1;-29.75;0.47
14.3;1;-29.78;0.46
14.3;1;-29.81;0.43
14.3;1;-29.84;0.47
14.3;1;-29.87;0.50
14.3;1;-29.9;0.41
14.3;1;-29.93;0.50
14.3;1;-29.99;0.49
14.3;1;-30.02;0.44
14.3;1;-30.05;0.46
14.3;1;-30.08;0.46
14.3;1;-30.11;0.48
14.3;1;-30.14;0.50
14.3;1;-30.17;0.45
14.3;1;-30.2;0.41
14.3;1;-30.26;0.29
14.3;1;-30.29;0.31
14.3;1;-30.32;0.32
14.3;1;-30.35;0.33
14.3;1;-30.38;0.28
14.3;1;-30.44;0.32
14.3;1;-30.47;0.28
14.3;1;-30.5;0.32
14.3;1;-30.53;0.31
14.3;1;-30.56;0.32
14.3;1;-30.59;0.34
14.3;1;-30.62;0.32
14.3;1;-30.65;0.34
14.3;1;-30.68;0.28
14.3;1;-30.71;0.34
14.3;1;-30.74;0.31
14.3;1;-30.77;0.33
14.3;1;-30.8;0.31
14.3;1;-30.83;0.35
14.3;1;-30.86;0.26
14.3;1;-30.89;0.28
14.3;1;-30.92;0.31
14.3;1;-30.95;0.31
14.3;1;-30.98;0.34
14.3;1;-31.01;0.31
14.3;1;-31.04;0.35
14.3;1;-31.07;0.28
14.3;1;-31.1;0.27
14.3;1;-31.13;0.30
14.3;1;-31.16;0.32
14.3;1;-31.22;0.34
14.3;1;-31.25;0.35
14.3;1;-31.28;0.31
14.3;1;-31.31;0.26
14.3;1;-31.34;0.34
14.3;1;-31.37;0.28
14.3;1;-31.4;0.33
14.3;1;-31.43;0.25
14.3;1;-31.46;0.34
14.3;1;-31.49;0.33
14.3;1;-31.52;0.32
14.3;1;-31.55;0.26
14.3;1;-31.58;0.25
14.3;1;-31.61;0.31
14.3;1;-31.64;0.31
14.3;1;-31.7;0.32
14.3;1;-31.73;0.33
14.3;1;-31.76;0.35
14.3;1;-31.79;0.32
14.3;1;-31.82;0.33
14.3;1;-31.85;0.30
14.3;1;-31.88;0.35
14.3;1;-31.91;0.33
14.3;1;-31.94;0.31
14.3;1;-31.97;0.33
14.3;1;-32;0.34
14.3;1;-32.03;0.30
14.3;1;-32.06;0.31
14.3;1;-32.09;0.32
14.3;1;-32.12;0.34
14.3;1;-32.15;0.35
14.3;1;-32.18;0.30
14.3;1;-32.21;0.34
14.3;1;-32.27;0.35
14.3;1;-32.3;0.31
14.3;1;-32.33;0.33
14.3;1;-32.36;0.34
14.3;1;-32.39;0.32
14.3;1;-32.42;0.34
14.3;1;-32.45;0.34
14.3;1;-32.48;0.30
14.3;1;-32.51;0.33
14.3;1;-32.54;0.31
14.3;1;-32.57;0.33
14.3;1;-32.6;0.35
14.3;1;-32.63;0.30
14.3;1;-32.66;0.34
14.3;1;-32.69;0.10
14.3;1;-32.72;0.14
14.3;1;-32.75;0.14
14.3;1;-32.78;0.12
14.3;1;-32.81;0.11
14.3;1;-32.84;0.14
14.3;1;-32.87;0.11
14.3;1;-32.9;0.11
14.3;1;-32.93;0.10
14.3;1;-32.96;0.12
14.3;1;-32.99;0.13
14.3;1;-33.02;0.13
14.3;1;-33.05;0.15
14.3;1;-33.08;0.15
14.3;1;-33.11;0.15
14.3;1;-33.14;0.12
14.3;1;-33.17;0.13
14.3;1;-33.2;0.10
14.3;1;-33.23;0.14
14.3;1;-33.26;0.13
14.3;1;-33.29;0.11
14.3;1;-33.32;0.13
14.3;1;-33.35;0.12
14.3;1;-33.38;0.12
14.3;1;-33.41;0.11
14.3;1;-33.44;0.14
14.3;1;-33.47;0.13
14.3;1;-33.5;0.13
14.3;1;-33.53;0.14
14.3;1;-33.56;0.13
14.3;1;-33.59;0.14
14.3;1;-33.62;0.11
14.3;1;-33.65;0.13
14.3;1;-33.68;0.11
14.3;1;-33.71;0.13
14.3;1;-33.74;0.14
14.3;1;-33.77;0.12
14.3;1;-33.8;0.10
14.3;1;-33.83;0.10
14.3;1;-33.86;0.13
14.3;1;-33.89;0.13
14.3;1;-33.92;0.13
14.3;1;-33.95;0.11
14.3;1;-33.98;0.10
14.3;1;-34.01;0.11
14.3;1;-34.04;0.15
14.3;1;-34.07;0.11
14.3;1;-34.1;0.14
14.3;1;-34.13;0.12
14.3;1;-34.16;0.11
14.3;1;-34.19;0.12
14.3;1;-34.22;0.11
14.3;1;-34.25;0.13
14.3;1;-34.28;0.14
14.3;1;-34.31;0.15
14.3;1;-34.34;0.13
14.3;1;-34.37;0.13
14.3;1;-34.4;0.11
14.3;1;-34.43;0.11
14.3;1;-34.46;0.14
14.3;1;-34.49;0.14
14.3;1;-34.52;0.13
14.3;1;-34.55;0.12
14.3;1;-34.58;0.13
14.3;1;-34.61;0.13
14.3;1;-34.64;0.10
14.3;1;-34.67;0.15
14.3;1;-34.7;0.14
14.3;1;-34.73;0.11
14.3;1;-34.76;0.12
14.3;1;-34.79;0.13
14.3;1;-34.82;0.11
14.3;1;-34.85;0.12
14.3;1;-34.88;0.12
14.3;1;-34.91;0.14
14.3;1;-34.94;0.14
14.3;1;-34.97;0.11
14.3;1;-35;0.10
22.4;1;-23.54;0.48
22.4;1;-23.6;0.49
22.4;1;-23.63;0.46
22.4;1;-23.66;0.50
22.4;1;-23.69;0.47
22.4;1;-23.72;0.41
22.4;1;-23.75;0.43
22.4;1;-23.78;0.49
22.4;1;-23.81;0.45
22.4;1;-23.84;0.48
22.4;1;-23.87;0.50
22.4;1;-23.9;0.49
22.4;1;-23.93;0.49
22.4;1;-23.96;0.45
22.4;1;-23.99;0.40
22.4;1;-24.02;0.44
22.4;1;-24.05;0.44
22.4;1;-24.08;0.41
22.4;1;-24.11;0.47
22.4;1;-24.14;0.50
22.4;1;-24.17;0.45
22.4;1;-24.2;0.45
22.4;1;-24.23;0.43
22.4;1;-24.29;0.46
22.4;1;-24.32;0.45
22.4;1;-24.35;0.45
22.4;1;-24.38;0.45
22.4;1;-24.41;0.42
22.4;1;-24.44;0.43
22.4;1;-24.47;0.42
22.4;1;-24.5;0.49
22.4;1;-24.53;0.41
22.4;1;-24.56;0.42
22.4;1;-24.59;0.45
22.4;1;-24.62;0.48
22.4;1;-24.65;0.42
22.4;1;-24.68;0.46
22.4;1;-24.71;0.43
22.4;1;-24.74;0.47
22.4;1;-24.77;0.46
22.4;1;-24.8;0.48
22.4;1;-24.83;0.44
22.4;1;-24.86;0.41
22.4;1;-24.89;0.50
22.4;1;-24.92;0.44
22.4;1;-24.95;0.49
22.4;1;-24.98;0.46
22.4;1;-25.01;0.47
22.4;1;-25.16;0.50
22.4;1;-25.19;0.42
22.4;1;-25.22;0.46
22.4;1;-25.25;0.47
22.4;1;-25.28;0.49
22.4;1;-25.31;0.46
22.4;1;-25.34;0.50
22.4;1;-25.37;0.48
22.4;1;-25.4;0.41
22.4;1;-25.43;0.45
22.4;1;-25.46;0.40
22.4;1;-25.49;0.44
22.4;1;-25.52;0.50
22.4;1;-25.55;0.48
22.4;1;-25.58;0.45
22.4;1;-25.61;0.45
22.4;1;-25.64;0.47
22.4;1;-25.67;0.40
22.4;1;-25.7;0.45
22.4;1;-25.73;0.46
22.4;1;-25.79;0.41
22.4;1;-25.82;0.46
22.4;1;-25.85;0.41
22.4;1;-25.88;0.48
22.4;1;-25.91;0.43
22.4;1;-25.94;0.45
22.4;1;-25.97;0.43
22.4;1;-26;0.48
22.4;1;-26.03;0.41
22.4;1;-26.06;0.48
22.4;1;-26.09;0.46
22.4;1;-26.12;0.43
22.4;1;-26.15;0.44
22.4;1;-26.18;0.42
22.4;1;-26.21;0.41
22.4;1;-26.24;0.47
22.4;1;-26.27;0.41
22.4;1;-26.3;0.46
22.4;1;-26.33;0.45
22.4;1;-26.36;0.47
22.4;1;-26.39;0.46
22.4;1;-26.42;0.42
22.4;1;-26.45;0.43
22.4;1;-26.51;0.29
22.4;1;-26.54;0.26
22.4;1;-26.57;0.34
22.4;1;-26.6;0.35
22.4;1;-26.63;0.30
22.4;1;-26.66;0.30
22.4;1;-26.69;0.26
22.4;1;-26.72;0.26
22.4;1;-26.75;0.26
22.4;1;-26.78;0.34
22.4;1;-26.81;0.34
22.4;1;-26.84;0.33
22.4;1;-26.87;0.27
22.4;1;-26.9;0.28
22.4;1;-26.93;0.30
22.4;1;-26.96;0.31
22.4;1;-26.99;0.25
22.4;1;-27.02;0.33
22.4;1;-27.05;0.29
22.4;1;-27.08;0.30
22.4;1;-27.11;0.31
22.4;1;-27.14;0.30
22.4;1;-27.17;0.25
22.4;1;-27.2;0.29
22.4;1;-27.23;0.25
22.4;1;-27.26;0.25
22.4;1;-27.29;0.29
22.4;1;-27.35;0.33
22.4;1;-27.38;0.26
22.4;1;-27.41;0.31
22.4;1;-27.44;0.33
22.4;1;-27.47;0.28
22.4;1;-27.5;0.30
22.4;1;-27.53;0.33
22.4;1;-27.56;0.32
22.4;1;-27.62;0.31
22.4;1;-27.65;0.27
22.4;1;-27.68;0.32
22.4;1;-27.71;0.27
22.4;1;-27.74;0.34
22.4;1;-27.77;0.33
22.4;1;-27.8;0.31
22.4;1;-27.83;0.33
22.4;1;-27.89;0.31
22.4;1;-27.92;0.34
22.4;1;-27.95;0.30
22.4;1;-27.98;0.31
22.4;1;-28.01;0.26
22.4;1;-28.04;0.25
22.4;1;-28.07;0.25
22.4;1;-28.1;0.32
22.4;1;-28.13;0.28
22.4;1;-28.16;0.29
22.4;1;-28.19;0.27
22.4;1;-28.22;0.27
22.4;1;-28.25;0.26
22.4;1;-28.28;0.30
22.4;1;-28.31;0.31
22.4;1;-28.34;0.27
22.4;1;-28.37;0.26
22.4;1;-28.4;0.31
22.4;1;-28.43;0.30
22.4;1;-28.46;0.30
22.4;1;-28.49;0.34
22.4;1;-28.52;0.32
22.4;1;-28.55;0.28
22.4;1;-28.58;0.28
22.4;1;-28.61;0.30
22.4;1;-28.64;0.28
22.4;1;-28.67;0.28
22.4;1;-28.82;0.41
22.4;1;-28.85;0.45
22.4;1;-28.88;0.46
22.4;1;-28.91;0.46
22.4;1;-28.94;0.42
22.4;1;-28.97;0.47
22.4;1;-29;0.50
22.4;1;-29.03;0.46
22.4;1;-29.06;0.47
22.4;1;-29.09;0.49
22.4;1;-29.12;0.46
22.4;1;-29.15;0.42
22.4;1;-29.21;0.41
22.4;1;-29.24;0.46
22.4;1;-29.27;0.48
22.4;1;-29.3;0.49
22.4;1;-29.33;0.42
22.4;1;-29.36;0.49
22.4;1;-29.39;0.42
22.4;1;-29.42;0.50
22.4;1;-29.48;0.26
22.4;1;-29.51;0.31
22.4;1;-29.54;0.33
22.4;1;-29.57;0.34
22.4;1;-29.6;0.35
22.4;1;-29.63;0.28
22.4;1;-29.66;0.28
22.4;1;-29.69;0.26
22.4;1;-29.72;0.35
22.4;1;-29.75;0.33
22.4;1;-29.78;0.26
22.4;1;-29.81;0.32
22.4;1;-29.84;0.29
22.4;1;-29.87;0.27
22.4;1;-29.9;0.31
22.4;1;-29.93;0.31
22.4;1;-29.96;0.29
22.4;1;-29.99;0.26
22.4;1;-30.02;0.32
22.4;1;-30.05;0.27
22.4;1;-30.08;0.32
22.4;1;-30.14;0.29
22.4;1;-30.17;0.31
22.4;1;-30.2;0.27
22.4;1;-30.23;0.31
22.4;1;-30.26;0.32
22.4;1;-30.29;0.28
22.4;1;-30.32;0.35
22.4;1;-30.35;0.32
22.4;1;-30.38;0.26
22.4;1;-30.41;0.28
22.4;1;-30.44;0.34
22.4;1;-30.47;0.26
22.4;1;-30.5;0.28
22.4;1;-30.68;0.26
22.4;1;-30.71;0.28
22.4;1;-30.74;0.27
22.4;1;-30.77;0.28
22.4;1;-30.8;0.33
22.4;1;-30.83;0.26
22.4;1;-30.86;0.30
22.4;1;-30.89;0.30
22.4;1;-30.92;0.33
22.4;1;-30.95;0.33
22.4;1;-30.98;0.35
22.4;1;-31.01;0.31
22.4;1;-31.04;0.30
22.4;1;-31.07;0.31
22.4;1;-31.1;0.32
22.4;1;-31.13;0.26
22.4;1;-31.16;0.31
22.4;1;-31.22;0.31
22.4;1;-31.25;0.32
22.4;1;-31.28;0.29
22.4;1;-31.31;0.26
22.4;1;-31.34;0.26
22.4;1;-31.37;0.34
22.4;1;-31.4;0.31
22.4;1;-31.43;0.30
22.4;1;-31.46;0.33
22.4;1;-31.49;0.31
22.4;1;-31.52;0.33
22.4;1;-31.55;0.28
22.4;1;-31.58;0.27
22.4;1;-31.61;0.28
22.4;1;-31.64;0.29
22.4;1;-31.67;0.32
22.4;1;-31.7;0.33
22.4;1;-31.73;0.27
22.4;1;-31.79;0.31
22.4;1;-31.82;0.34
22.4;1;-31.85;0.33
22.4;1;-31.88;0.33
22.4;1;-31.91;0.34
22.4;1;-31.94;0.35
22.4;1;-31.97;0.33
22.4;1;-32;0.31
22.4;1;-32.03;0.33
22.4;1;-32.06;0.34
22.4;1;-32.09;0.34
22.4;1;-32.12;0.32
22.4;1;-32.15;0.31
22.4;1;-32.18;0.30
22.4;1;-32.21;0.31
22.4;1;-32.24;0.34
22.4;1;-32.27;0.30
22.4;1;-32.3;0.34
22.4;1;-32.33;0.32
22.4;1;-32.36;0.31
22.4;1;-32.42;0.31
22.4;1;-32.45;0.33
22.4;1;-32.48;0.32
22.4;1;-32.51;0.31
22.4;1;-32.54;0.35
22.4;1;-32.57;0.31
22.4;1;-32.6;0.33
22.4;1;-32.63;0.33
22.4;1;-32.66;0.33
22.4;1;-32.69;0.31
22.4;1;-32.75;0.41
22.4;1;-32.78;0.41
22.4;1;-32.81;0.42
22.4;1;-32.84;0.45
22.4;1;-32.87;0.44
22.4;1;-32.9;0.47
22.4;1;-32.93;0.47
22.4;1;-32.96;0.44
22.4;1;-32.99;0.48
22.4;1;-33.02;0.46
22.4;1;-33.05;0.40
22.4;1;-33.08;0.45
22.4;1;-33.11;0.13
22.4;1;-33.14;0.11
22.4;1;-33.17;0.11
22.4;1;-33.2;0.14
22.4;1;-33.23;0.14
22.4;1;-33.26;0.13
22.4;1;-33.29;0.10
22.4;1;-33.32;0.14
22.4;1;-33.35;0.11
22.4;1;-33.38;0.15
22.4;1;-33.41;0.10
22.4;1;-33.44;0.14
22.4;1;-33.47;0.12
22.4;1;-33.5;0.12
22.4;1;-33.53;0.11
22.4;1;-33.56;0.13
22.4;1;-33.59;0.13
22.4;1;-33.62;0.10
22.4;1;-33.65;0.11
22.4;1;-33.68;0.12
22.4;1;-33.71;0.13
22.4;1;-33.74;0.11
22.4;1;-33.77;0.13
22.4;1;-33.8;0.10
22.4;1;-33.83;0.14
22.4;1;-33.86;0.14
22.4;1;-33.89;0.13
22.4;1;-33.92;0.15
22.4;1;-33.95;0.12
22.4;1;-33.98;0.13
22.4;1;-34.01;0.12
22.4;1;-34.04;0.11
22.4;1;-34.07;0.12
22.4;1;-34.1;0.14
22.4;1;-34.13;0.14
22.4;1;-34.16;0.11
22.4;1;-34.19;0.14
22.4;1;-34.22;0.12
22.4;1;-34.25;0.10
22.4;1;-34.28;0.13
22.4;1;-34.31;0.11
22.4;1;-34.34;0.13
22.4;1;-34.37;0.11
22.4;1;-34.4;0.10
22.4;1;-34.43;0.13
22.4;1;-34.46;0.15
22.4;1;-34.49;0.14
22.4;1;-34.52;0.13
22.4;1;-34.55;0.12
22.4;1;-34.58;0.13
22.4;1;-34.61;0.11
22.4;1;-34.64;0.14
22.4;1;-34.67;0.14
22.4;1;-34.7;0.13
22.4;1;-34.73;0.13
22.4;1;-34.76;0.14
22.4;1;-34.79;0.15
22.4;1;-34.82;0.13
22.4;1;-34.85;0.13
22.4;1;-34.88;0.11
22.4;1;-34.91;0.14
22.4;1;-34.94;0.11
22.4;1;-34.97;0.12
22.4;1;-35;0.12
31.5;1;-21.65;0.42
31.5;1;-21.68;0.41
31.5;1;-21.71;0.50
31.5;1;-21.74;0.48
31.5;1;-21.77;0.42
31.5;1;-21.8;0.48
31.5;1;-21.83;0.43
31.5;1;-21.86;0.42
31.5;1;-21.89;0.41
31.5;1;-21.92;0.48
31.5;1;-21.98;0.46
31.5;1;-22.01;0.46
31.5;1;-22.04;0.43
31.5;1;-22.07;0.48
31.5;1;-22.1;0.41
31.5;1;-22.13;0.43
31.5;1;-22.16;0.46
31.5;1;-22.19;0.42
31.5;1;-22.22;0.48
31.5;1;-22.25;0.45
31.5;1;-22.28;0.42
31.5;1;-22.31;0.49
31.5;1;-22.34;0.45
31.5;1;-22.37;0.41
31.5;1;-22.4;0.41
31.5;1;-22.43;0.50
31.5;1;-22.46;0.45
31.5;1;-22.49;0.48
31.5;1;-22.52;0.44
31.5;1;-22.55;0.49
31.5;1;-22.58;0.46
31.5;1;-22.61;0.48
31.5;1;-22.67;0.40
31.5;1;-22.7;0.46
31.5;1;-22.73;0.41
31.5;1;-22.76;0.44
31.5;1;-22.79;0.40
31.5;1;-22.82;0.48
31.5;1;-22.85;0.45
31.5;1;-22.88;0.48
31.5;1;-22.91;0.44
31.5;1;-22.94;0.43
31.5;1;-22.97;0.48
31.5;1;-23;0.47
31.5;1;-23.03;0.49
31.5;1;-23.06;0.48
31.5;1;-23.09;0.49
31.5;1;-23.12;0.47
31.5;1;-23.15;0.43
31.5;1;-23.18;0.48
31.5;1;-23.21;0.42
31.5;1;-23.36;0.41
31.5;1;-23.39;0.48
31.5;1;-23.42;0.50
31.5;1;-23.45;0.41
31.5;1;-23.48;0.46
31.5;1;-23.51;0.45
31.5;1;-23.54;0.41
31.5;1;-23.57;0.40
31.5;1;-23.6;0.43
31.5;1;-23.63;0.44
31.5;1;-23.66;0.46
