ID;x;y;z;T
;;;; 
;R;R;R;R
;;;; 
;Coordinate X;Coordinate Y;Coordinate z;Temperature
;;;;11/04/2023
NODE7;65.31;-30.8;0;10.11
NODE7;65.31;-30.8;0;10.14
NODE7;65.31;-30.8;0;10.03
NODE7;65.31;-30.8;0;10.01
NODE8;66.93;-35.22;0;9.69
NODE8;66.93;-35.22;0;9.67
NODE8;66.93;-35.22;0;9.62
NODE8;66.93;-35.22;0;9.62
NODE8;66.93;-35.22;0;9.58
NODE8;66.93;-35.22;0;9.56
NODE8;66.93;-35.22;0;9.55
NODE8;66.93;-35.22;0;9.55
NODE8;66.93;-35.22;0;9.48
NODE8;66.93;-35.22;0;9.52
NODE8;66.93;-35.22;0;9.49
NODE8;66.93;-35.22;0;9.59
NODE8;66.93;-35.22;0;9.64
NODE8;66.93;-35.22;0;9.65
NODE8;66.93;-35.22;0;9.62
NODE8;66.93;-35.22;0;9.69
NODE8;66.93;-35.22;0;9.66
NODE8;66.93;-35.22;0;9.62
NODE8;66.93;-35.22;0;9.65
NODE8;66.93;-35.22;0;9.69
NODE8;66.93;-35.22;0;9.68
NODE8;66.93;-35.22;0;9.64
NODE8;66.93;-35.22;0;9.59
NODE8;66.93;-35.22;0;9.6
NODE8;66.93;-35.22;0;9.62
NODE8;66.93;-35.22;0;9.65
NODE8;66.93;-35.22;0;9.71
NODE8;66.93;-35.22;0;9.77
NODE8;66.93;-35.22;0;9.79
NODE8;66.93;-35.22;0;9.74
NODE8;66.93;-35.22;0;9.74
NODE8;66.93;-35.22;0;9.76
NODE8;66.93;-35.22;0;9.79
NODE8;66.93;-35.22;0;9.82
NODE8;66.93;-35.22;0;9.81
NODE8;66.93;-35.22;0;9.93
NODE8;66.93;-35.22;0;9.97
NODE8;66.93;-35.22;0;10.01
NODE8;66.93;-35.22;0;10.09
NODE8;66.93;-35.22;0;10.09
NODE8;66.93;-35.22;0;10.17
NODE8;66.93;-35.22;0;10.2
NODE8;66.93;-35.22;0;10.45
NODE8;66.93;-35.22;0;10.44
NODE8;66.93;-35.22;0;10.51
NODE8;66.93;-35.22;0;10.61
NODE8;66.93;-35.22;0;10.61
NODE8;66.93;-35.22;0;10.62
NODE8;66.93;-35.22;0;10.67
NODE8;66.93;-35.22;0;10.82
NODE8;66.93;-35.22;0;10.76
NODE8;66.93;-35.22;0;10.72
NODE8;66.93;-35.22;0;10.7
NODE8;66.93;-35.22;0;10.7
NODE8;66.93;-35.22;0;10.66
NODE8;66.93;-35.22;0;10.62
NODE8;66.93;-35.22;0;10.64
NODE8;66.93;-35.22;0;10.47
NODE8;66.93;-35.22;0;10.4
NODE8;66.93;-35.22;0;10.35
NODE8;66.93;-35.22;0;10.31
NODE8;66.93;-35.22;0;10.21
NODE8;66.93;-35.22;0;10.25
NODE8;66.93;-35.22;0;10.28
NODE8;66.93;-35.22;0;10.25
NODE8;66.93;-35.22;0;10.22
NODE8;66.93;-35.22;0;10.16
NODE8;66.93;-35.22;0;10.09
NODE8;66.93;-35.22;0;10.11
NODE8;66.93;-35.22;0;10.14
NODE8;66.93;-35.22;0;10.03
NODE8;66.93;-35.22;0;10.01
NODE9;68.72;-42.39;0;9.53
NODE9;68.72;-42.39;0;9.5
NODE9;68.72;-42.39;0;9.49
NODE9;68.72;-42.39;0;9.5
NODE9;68.72;-42.39;0;9.48
NODE9;68.72;-42.39;0;9.44
NODE9;68.72;-42.39;0;9.46
NODE9;68.72;-42.39;0;9.38
NODE9;68.72;-42.39;0;9.41
NODE9;68.72;-42.39;0;9.45
NODE9;68.72;-42.39;0;9.45
NODE9;68.72;-42.39;0;9.45
NODE9;68.72;-42.39;0;9.49
NODE9;68.72;-42.39;0;9.47
NODE9;68.72;-42.39;0;9.52
NODE9;68.72;-42.39;0;9.57
NODE9;68.72;-42.39;0;9.52
NODE9;68.72;-42.39;0;9.49
NODE9;68.72;-42.39;0;9.53
NODE9;68.72;-42.39;0;9.54
NODE9;68.72;-42.39;0;9.55
NODE9;68.72;-42.39;0;9.52
NODE9;68.72;-42.39;0;9.46
NODE9;68.72;-42.39;0;9.52
NODE9;68.72;-42.39;0;9.51
NODE9;68.72;-42.39;0;9.54
NODE9;68.72;-42.39;0;9.54
NODE9;68.72;-42.39;0;9.56
NODE9;68.72;-42.39;0;9.63
NODE9;68.72;-42.39;0;9.61
NODE9;68.72;-42.39;0;9.64
NODE9;68.72;-42.39;0;9.68
NODE9;68.72;-42.39;0;9.76
NODE9;68.72;-42.39;0;9.78
NODE9;68.72;-42.39;0;9.76
NODE9;68.72;-42.39;0;9.85
NODE9;68.72;-42.39;0;9.8
NODE9;68.72;-42.39;0;9.92
NODE9;68.72;-42.39;0;10.01
NODE9;68.72;-42.39;0;10.04
NODE9;68.72;-42.39;0;10.08
NODE9;68.72;-42.39;0;10.13
NODE9;68.72;-42.39;0;10.19
NODE9;68.72;-42.39;0;10.27
NODE9;68.72;-42.39;0;10.29
NODE9;68.72;-42.39;0;10.32
NODE9;68.72;-42.39;0;10.39
NODE9;68.72;-42.39;0;10.41
NODE9;68.72;-42.39;0;10.36
NODE9;68.72;-42.39;0;10.49
NODE9;68.72;-42.39;0;10.44
NODE9;68.72;-42.39;0;10.44
NODE9;68.72;-42.39;0;10.35
NODE9;68.72;-42.39;0;10.35
NODE9;68.72;-42.39;0;10.37
NODE9;68.72;-42.39;0;10.32
NODE9;68.72;-42.39;0;10.28
NODE9;68.72;-42.39;0;10.29
NODE9;68.72;-42.39;0;10.25
NODE9;68.72;-42.39;0;10.25
NODE9;68.72;-42.39;0;10.2
NODE9;68.72;-42.39;0;10.19
NODE9;68.72;-42.39;0;10.13
NODE9;68.72;-42.39;0;10.13
NODE9;68.72;-42.39;0;10.12
NODE9;68.72;-42.39;0;10.09
NODE9;68.72;-42.39;0;10.03
NODE9;68.72;-42.39;0;9.97
NODE9;68.72;-42.39;0;10
NODE9;68.72;-42.39;0;10.01
NODE9;68.72;-42.39;0;9.99
NODE9;68.72;-42.39;0;9.99
